"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"48th week, 2021",,,,,,"Data collected as of December 8, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,10,0.13,2312,48.17,206,4.29,905,18.85,4020,83.75,148,3.08,141,2.94,44,0.92,1010,21.04,205,4.27,117,2.44,4,0.33,175,14.58,7,1,22,3.14,17,2.43,-,-,-,-
Gunma,7,0.08,2251,42.47,425,8.02,833,15.72,6459,121.87,188,3.55,147,2.77,30,0.57,1016,19.17,798,15.06,137,2.58,1,0.07,239,15.93,4,0.44,4,0.44,8,0.89,-,-,2,0.22
Saitama,33,0.13,8772,55.17,1432,9.01,3111,19.57,26242,165.04,943,5.93,622,3.91,131,0.82,3276,20.6,857,5.39,525,3.3,27,0.69,366,9.38,10,0.91,26,2.36,10,0.91,-,-,3,0.27
Chiba,52,0.25,6400,49.23,603,4.64,2874,22.11,11629,89.45,798,6.14,435,3.35,86,0.66,2125,16.35,615,4.73,365,2.81,6,0.18,313,9.48,8,0.89,14,1.56,14,1.56,-,-,3,0.33
Tokyo,34,0.08,16141,62.81,1468,5.71,3699,14.39,38582,150.12,1168,4.54,1956,7.61,248,0.96,5018,19.53,2351,9.15,627,2.44,2,0.05,266,7.19,20,0.83,25,1.04,19,0.79,15,0.63,3,0.13
Kanagawa,37,0.11,11129,49.91,929,4.17,3492,15.66,23364,104.77,1082,4.85,1313,5.89,149,0.67,3827,17.16,877,3.93,559,2.51,10,0.2,889,17.78,10,0.91,19,1.73,24,2.18,-,-,2,0.18
Niigata,18,0.2,7375,131.7,1249,22.3,3860,68.93,6025,107.59,413,7.38,216,3.86,51,0.91,1041,18.59,1153,20.59,153,2.73,16,1.6,54,5.4,11,0.85,8,0.62,23,1.77,-,-,1,0.08
Toyama,6,0.13,3077,109.89,435,15.54,1009,36.04,3707,132.39,136,4.86,410,14.64,33,1.18,468,16.71,355,12.68,39,1.39,-,-,6,0.86,3,0.6,2,0.4,12,2.4,-,-,1,0.2
Ishikawa,-,-,3393,117,523,18.03,700,24.14,3891,134.17,228,7.86,635,21.9,11,0.38,564,19.45,652,22.48,40,1.38,-,-,20,2.86,1,0.2,1,0.2,19,3.8,-,-,1,0.2
Fukui,-,-,2793,121.43,369,16.04,702,30.52,4513,196.22,126,5.48,104,4.52,7,0.3,441,19.17,294,12.78,29,1.26,-,-,11,3.67,20,3.33,3,0.5,3,0.5,-,-,-,-
Yamanashi,-,-,779,32.46,49,2.04,259,10.79,2362,98.42,67,2.79,36,1.5,20,0.83,243,10.13,55,2.29,49,2.04,1,0.11,52,5.78,2,0.2,5,0.5,4,0.4,-,-,1,0.1
Nagano,9,0.1,2994,56.49,239,4.51,1082,20.42,7448,140.53,314,5.92,120,2.26,33,0.62,860,16.23,374,7.06,120,2.26,1,0.09,31,2.82,6,0.6,5,0.5,10,1,-,-,1,0.1
Gifu,33,0.38,3193,61.4,408,7.85,903,17.37,3303,63.52,95,1.83,82,1.58,24,0.46,610,11.73,651,12.52,57,1.1,1,0.09,58,5.27,1,0.2,-,-,4,0.8,-,-,1,0.2
Shizuoka,16,0.12,7395,84.03,814,9.25,1463,16.63,10293,116.97,360,4.09,172,1.95,58,0.66,1471,16.72,638,7.25,247,2.81,1,0.05,94,4.27,15,1.5,23,2.3,6,0.6,-,-,-,-
Aichi,41,0.21,8880,48.79,910,5,4106,22.56,18522,101.77,534,2.93,381,2.09,58,0.32,2231,12.26,1918,10.54,282,1.55,6,0.17,188,5.37,13,0.87,30,2,3,0.2,2,0.13,2,0.13
Mie,35,0.51,5027,114.25,377,8.57,570,12.95,5817,132.2,197,4.48,459,10.43,25,0.57,745,16.93,846,19.23,58,1.32,-,-,33,3,3,0.33,5,0.56,26,2.89,-,-,1,0.11
Shiga,32,0.54,1454,41.54,196,5.6,920,26.29,3291,94.03,172,4.91,467,13.34,19,0.54,493,14.09,914,26.11,75,2.14,-,-,14,1.75,12,1.71,6,0.86,4,0.57,-,-,1,0.14
Kyoto,83,0.66,3559,46.83,593,7.8,1824,24,8530,112.24,314,4.13,1667,21.93,25,0.33,872,11.47,957,12.59,121,1.59,-,-,66,3.88,2,0.29,4,0.57,3,0.43,2,0.29,-,-
Osaka,86,0.29,15838,80.81,2070,10.56,4573,23.33,29593,150.98,897,4.58,6920,35.31,106,0.54,3121,15.92,2336,11.92,460,2.35,14,0.27,266,5.12,10,0.63,15,0.94,5,0.31,-,-,5,0.31
Hyogo,30,0.15,10645,83.16,1217,9.51,2263,17.68,23007,179.74,501,3.91,3919,30.62,73,0.57,1986,15.52,1428,11.16,291,2.27,2,0.06,297,8.49,11,0.79,40,2.86,10,0.71,1,0.07,6,0.43
Nara,2,0.04,3038,89.35,469,13.79,474,13.94,4599,135.26,119,3.5,830,24.41,18,0.53,603,17.74,229,6.74,41,1.21,1,0.1,101,10.1,9,1.5,5,0.83,5,0.83,-,-,3,0.5
Wakayama,3,0.06,2952,98.4,211,7.03,689,22.97,3676,122.53,112,3.73,330,11,13,0.43,465,15.5,184,6.13,47,1.57,-,-,27,6.75,18,1.64,16,1.45,14,1.27,-,-,1,0.09
Tottori,5,0.17,1401,73.74,300,15.79,2410,126.84,3667,193,139,7.32,205,10.79,10,0.53,324,17.05,473,24.89,21,1.11,1,0.2,29,5.8,6,1.2,4,0.8,1,0.2,-,-,-,-
Shimane,14,0.37,1617,70.3,196,8.52,382,16.61,4818,209.48,171,7.43,315,13.7,7,0.3,601,26.13,441,19.17,18,0.78,-,-,11,3.67,14,1.75,9,1.13,5,0.63,-,-,-,-
Okayama,46,0.55,2108,39.04,341,6.31,655,12.13,8604,159.33,234,4.33,1902,35.22,29,0.54,787,14.57,1012,18.74,127,2.35,3,0.25,43,3.58,7,1.4,2,0.4,5,1,-,-,1,0.2
Hiroshima,24,0.21,4340,61.13,894,12.59,1116,15.72,13467,189.68,273,3.85,1075,15.14,39,0.55,1113,15.68,1212,17.07,168,2.37,11,0.58,263,13.84,8,0.4,5,0.25,13,0.65,1,0.05,4,0.2
Yamaguchi,13,0.2,5950,132.22,297,6.6,1483,32.96,6821,151.58,173,3.84,2065,45.89,40,0.89,1065,23.67,779,17.31,97,2.16,-,-,46,5.11,2,0.22,4,0.44,31,3.44,-,-,1,0.11
Tokushima,3,0.08,2911,126.57,218,9.48,244,10.61,3788,164.7,119,5.17,428,18.61,6,0.26,460,20,399,17.35,28,1.22,-,-,17,4.25,1,0.14,3,0.43,7,1,-,-,1,0.14
Kagawa,3,0.06,2155,76.96,367,13.11,603,21.54,6461,230.75,132,4.71,1132,40.43,22,0.79,568,20.29,1235,44.11,81,2.89,2,0.4,21,4.2,2,0.4,5,1,1,0.2,-,-,-,-
Ehime,8,0.13,3160,87.78,320,8.89,1274,35.39,10530,292.5,171,4.75,1348,37.44,24,0.67,969,26.92,669,18.58,99,2.75,1,0.13,263,32.88,4,0.67,4,0.67,2,0.33,-,-,3,0.5
Kochi,5,0.11,3209,114.61,257,9.18,454,16.21,4250,151.79,145,5.18,1075,38.39,39,1.39,452,16.14,1058,37.79,29,1.04,-,-,20,6.67,5,0.63,2,0.25,9,1.13,-,-,5,0.63
Fukuoka,8,0.04,13010,108.42,2361,19.68,10169,84.74,24923,207.69,842,7.02,10582,88.18,96,0.8,3368,28.07,1985,16.54,391,3.26,11,0.42,279,10.73,14,1,34,2.43,10,0.71,-,-,-,-
Saga,2,0.05,2510,109.13,452,19.65,850,36.96,2028,88.17,142,6.17,1827,79.43,8,0.35,810,35.22,337,14.65,34,1.48,-,-,23,5.75,7,1.17,9,1.5,7,1.17,-,-,1,0.17
Nagasaki,8,0.12,3238,75.3,588,13.67,3763,87.51,4558,106,336,7.81,1932,44.93,39,0.91,802,18.65,303,7.05,125,2.91,-,-,45,5.63,10,0.83,20,1.67,39,3.25,-,-,1,0.08
Kumamoto,3,0.04,4042,80.84,576,11.52,824,16.48,7942,158.84,264,5.28,6061,121.22,69,1.38,1599,31.98,876,17.52,105,2.1,-,-,212,23.56,1,0.07,11,0.73,4,0.27,-,-,1,0.07
Oita,2,0.03,2823,78.42,417,11.58,596,16.56,9728,270.22,378,10.5,3346,92.94,21,0.58,965,26.81,806,22.39,105,2.92,2,0.4,60,12,-,-,1,0.09,40,3.64,-,-,-,-
Miyazaki,3,0.05,4033,112.03,703,19.53,2070,57.5,9806,272.39,226,6.28,3424,95.11,34,0.94,1138,31.61,1210,33.61,108,3,-,-,175,29.17,-,-,2,0.29,-,-,-,-,-,-
Kagoshima,13,0.14,4248,78.67,1691,31.31,1812,33.56,12079,223.69,420,7.78,4422,81.89,51,0.94,1035,19.17,667,12.35,160,2.96,-,-,111,15.86,3,0.25,6,0.5,1,0.08,-,-,1,0.08
Okinawa,21,0.37,1733,52.52,626,18.97,1317,39.91,2304,69.82,280,8.48,409,12.39,5,0.15,456,13.82,220,6.67,100,3.03,1,0.11,228,25.33,20,2.86,16,2.29,5,0.71,-,-,1,0.14
