"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39th week, 2016",,,,,,"Data collected as of October 5, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Kanagawa,100509,300.93,2511,11.9,2811,13.32,16195,76.75,43409,205.73,3710,17.58,2608,12.36,1255,5.95,4301,20.38,84,0.4,9658,45.77,7242,34.32,54,1.1,3138,64.04,7,0.7,37,3.7,159,15.9,1,0.1,64,6.4
Niigata,35856,389.74,1785,30.78,1645,28.36,6245,107.67,13273,228.84,837,14.43,374,6.45,666,11.48,1133,19.53,119,2.05,3830,66.03,3974,68.52,14,1.4,254,25.4,7,0.54,10,0.77,169,13,65,5,55,4.23
Toyama,14107,300.15,371,13.25,546,19.5,2905,103.75,5786,206.64,413,14.75,148,5.29,638,22.79,499,17.82,20,0.71,1130,40.36,1720,61.43,1,0.14,27,3.86,1,0.2,4,0.8,160,32,2,0.4,25,5
Ishikawa,16556,344.92,458,15.79,955,32.93,2667,91.97,4769,164.45,290,10,302,10.41,464,16,480,16.55,-,-,897,30.93,2063,71.14,-,-,65,9.29,6,1.2,12,2.4,216,43.2,-,-,29,5.8
Fukui,12542,391.94,240,10.91,880,40,2068,94,5379,244.5,328,14.91,94,4.27,610,27.73,390,17.73,27,1.23,729,33.14,371,16.86,1,0.33,14,4.67,8,1.33,7,1.17,124,20.67,4,0.67,36,6
Yamanashi,13241,331.03,192,8,324,13.5,2230,92.92,3963,165.13,273,11.38,262,10.92,513,21.38,301,12.54,26,1.08,1048,43.67,260,10.83,3,0.33,116,12.89,4,0.4,17,1.7,131,13.1,3,0.3,27,2.7
Nagano,33247,386.59,487,9.19,417,7.87,5114,96.49,11528,217.51,647,12.21,518,9.77,1095,20.66,800,15.09,97,1.83,2508,47.32,2147,40.51,1,0.09,292,26.55,3,0.27,4,0.36,268,24.36,-,-,122,11.09
Gifu,31157,362.29,341,6.56,545,10.48,2589,49.79,6758,129.96,404,7.77,614,11.81,342,6.58,624,12,30,0.58,1039,19.98,948,18.23,2,0.18,159,14.45,1,0.2,21,4.2,339,67.8,-,-,76,15.2
Shizuoka,43528,313.15,988,11.1,1350,15.17,11857,133.22,17292,194.29,1062,11.93,723,8.12,746,8.38,1447,16.26,39,0.44,3550,39.89,2857,32.1,8,0.38,368,17.52,5,0.5,23,2.3,398,39.8,39,3.9,22,2.2
Aichi,85436,438.13,1780,9.83,2143,11.84,13438,74.24,30357,167.72,2040,11.27,1128,6.23,2656,14.67,2694,14.88,88,0.49,5135,28.37,4022,22.22,11,0.32,852,25.06,23,1.64,44,3.14,492,35.14,3,0.21,359,25.64
Mie,23445,325.63,823,18.29,912,20.27,2440,54.22,10169,225.98,481,10.69,238,5.29,1294,28.76,870,19.33,32,0.71,2273,50.51,486,10.8,9,0.75,73,6.08,9,1,30,3.33,177,19.67,16,1.78,21,2.33
Shiga,15402,296.19,260,8.13,372,11.63,1763,55.09,7237,226.16,585,18.28,357,11.16,220,6.88,488,15.25,8,0.25,1489,46.53,850,26.56,-,-,62,7.75,8,1.14,14,2,77,11,-,-,98,14
Kyoto,33854,275.24,515,6.96,914,12.35,3890,52.57,16126,217.92,902,12.19,1411,19.07,747,10.09,960,12.97,20,0.27,1812,24.49,2775,37.5,2,0.12,156,9.18,1,0.14,12,1.71,144,20.57,1,0.14,122,17.43
Osaka,90218,293.87,3558,17.79,3902,19.51,16749,83.75,45987,229.94,3056,15.28,1357,6.79,1845,9.23,3774,18.87,130,0.65,8177,40.89,10030,50.15,23,0.45,1019,19.98,27,1.59,39,2.29,726,42.71,4,0.24,403,23.71
Hyogo,62110,313.69,1725,13.48,2433,19.01,8202,64.08,31939,249.52,2021,15.79,863,6.74,1553,12.13,2055,16.05,84,0.66,3986,31.14,5383,42.05,13,0.38,520,15.29,22,2,24,2.18,291,26.45,1,0.09,184,16.73
Nara,15270,282.78,554,16.29,589,17.32,2182,64.18,6163,181.26,366,10.76,162,4.76,811,23.85,708,20.82,10,0.29,1049,30.85,1874,55.12,3,0.33,205,22.78,10,1.67,10,1.67,193,32.17,1,0.17,99,16.5
Wakayama,11514,230.28,477,15.39,495,15.97,818,26.39,3905,125.97,362,11.68,79,2.55,784,25.29,567,18.29,13,0.42,1302,42,1185,38.23,4,1,36,9,3,0.27,25,2.27,116,10.55,4,0.36,94,8.55
Tottori,7797,268.86,154,8.11,515,27.11,3598,189.37,4359,229.42,177,9.32,175,9.21,561,29.53,339,17.84,17,0.89,844,44.42,324,17.05,12,3,194,48.5,4,0.8,11,2.2,129,25.8,2,0.4,134,26.8
Shimane,7691,202.39,375,16.3,1055,45.87,2140,93.04,7026,305.48,209,9.09,242,10.52,577,25.09,577,25.09,13,0.57,503,21.87,757,32.91,-,-,68,22.67,2,0.25,32,4,136,17,2,0.25,236,29.5
Okayama,22437,267.11,515,9.54,615,11.39,2171,40.2,12073,223.57,561,10.39,387,7.17,642,11.89,781,14.46,16,0.3,1641,30.39,2653,49.13,7,0.58,145,12.08,5,1,13,2.6,42,8.4,-,-,25,5
Hiroshima,35442,310.89,1239,17.45,1741,24.52,5623,79.2,17850,251.41,986,13.89,320,4.51,1723,24.27,1159,16.32,102,1.44,1455,20.49,1985,27.96,8,0.44,581,32.28,7,0.33,8,0.38,305,14.52,3,0.14,381,18.14
Yamaguchi,24677,362.9,1328,27.67,688,14.33,5229,108.94,10455,217.81,482,10.04,304,6.33,1318,27.46,1009,21.02,29,0.6,1138,23.71,1218,25.38,2,0.22,153,17,4,0.44,1,0.11,236,26.22,-,-,108,12
Tokushima,9422,254.65,853,37.09,383,16.65,965,41.96,6583,286.22,224,9.74,151,6.57,233,10.13,617,26.83,23,1,837,36.39,926,40.26,1,0.25,22,5.5,1,0.14,2,0.29,45,6.43,-,-,58,8.29
Kagawa,13097,278.66,339,12.11,625,22.32,1797,64.18,7414,264.79,273,9.75,314,11.21,511,18.25,544,19.43,31,1.11,1144,40.86,876,31.29,3,0.6,74,14.8,3,0.6,8,1.6,172,34.4,2,0.4,151,30.2
Ehime,21153,346.77,673,18.19,542,14.65,4177,112.89,11527,311.54,465,12.57,380,10.27,780,21.08,947,25.59,26,0.7,1777,48.03,581,15.7,5,0.63,588,73.5,3,0.5,4,0.67,103,17.17,-,-,80,13.33
Kochi,1,0.09,122,20.33,235,39.17,199,33.17,610,101.67,101,16.83,57,9.5,59,9.83,102,17,23,3.83,164,27.33,145,24.17,-,-,6,0,6,6,8,8,75,75,2,2,4,4
Fukuoka,82319,415.75,3983,33.19,3400,28.33,13971,116.43,33924,282.7,2263,18.86,1159,9.66,1977,16.48,3333,27.78,129,1.08,3003,25.03,6355,52.96,18,0.69,1131,43.5,24,1.71,112,8,976,69.71,1,0.07,25,1.79
Saga,12582,322.62,501,21.78,701,30.48,1576,68.52,3318,144.26,293,12.74,149,6.48,361,15.7,699,30.39,19,0.83,559,24.3,2070,90,-,-,106,26.5,2,0.33,14,2.33,148,24.67,-,-,61,10.17
Nagasaki,23948,347.07,895,20.34,728,16.55,3491,79.34,6895,156.7,642,14.59,242,5.5,400,9.09,768,17.45,10,0.23,413,9.39,1806,41.05,4,0.5,694,86.75,2,0.17,51,4.25,342,28.5,-,-,53,4.42
Kumamoto,22794,288.53,1412,28.82,769,15.69,2641,53.9,15312,312.49,529,10.8,743,15.16,1404,28.65,1390,28.37,14,0.29,1614,32.94,3327,67.9,2,0.22,663,73.67,7,0.47,72,4.8,272,18.13,2,0.13,176,11.73
Oita,19678,339.28,779,21.64,727,20.19,4730,131.39,15131,420.31,835,23.19,248,6.89,685,19.03,1073,29.81,49,1.36,1630,45.28,620,17.22,4,0.8,126,25.2,-,-,-,-,255,23.18,2,0.18,20,1.82
Miyazaki,21047,356.73,1502,41.72,804,22.33,3248,90.22,11930,331.39,558,15.5,885,24.58,1280,35.56,1287,35.75,15,0.42,1569,43.58,3980,110.56,8,1.33,734,122.33,2,0.29,27,3.86,214,30.57,-,-,83,11.86
Kagoshima,35313,379.71,1864,33.89,1711,31.11,5849,106.35,15745,286.27,1158,21.05,2424,44.07,868,15.78,962,17.49,42,0.76,1208,21.96,3853,70.05,-,-,440,62.86,3,0.25,14,1.17,186,15.5,-,-,126,10.5
Okinawa,26993,465.4,1604,47.18,788,23.18,1252,36.82,5089,149.68,625,18.38,2464,72.47,128,3.76,356,10.47,185,5.44,332,9.76,1997,58.74,17,1.89,404,44.89,35,5,68,9.71,384,54.86,3,0.43,74,10.57
