"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45th week, 2022",,,,,,"Data collected as of November 16, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,3293,0.67,109178,34.75,22363,7.12,44899,14.29,521207,165.88,10192,3.24,150448,47.88,1695,0.54,41925,13.34,34816,11.08,4180,1.33,143,0.21,5490,7.92,270,0.57,369,0.77,313,0.66,27,0.06,88,0.18
Hokkaido,47,0.21,4291,30.87,1289,9.27,3104,22.33,9990,71.87,546,3.93,7770,55.9,40,0.29,949,6.83,2403,17.29,123,0.88,9,0.32,104,3.71,10,0.45,2,0.09,24,1.09,1,0.05,10,0.45
Aomori,5,0.08,570,13.9,138,3.37,156,3.8,4627,112.85,117,2.85,2015,49.15,36,0.88,502,12.24,327,7.98,46,1.12,-,-,54,5.4,1,0.17,3,0.5,46,7.67,-,-,1,0.17
Iwate,9,0.15,820,21.03,216,5.54,1032,26.46,5937,152.23,171,4.38,1624,41.64,36,0.92,667,17.1,325,8.33,74,1.9,-,-,109,7.79,6,0.32,7,0.37,12,0.63,-,-,2,0.11
Miyagi,51,0.54,1272,21.93,265,4.57,520,8.97,9659,166.53,226,3.9,5022,86.59,48,0.83,1030,17.76,818,14.1,71,1.22,1,0.08,78,6.5,5,0.42,2,0.17,27,2.25,-,-,1,0.08
Akita,2,0.04,686,20.79,128,3.88,494,14.97,2541,77,187,5.67,1552,47.03,6,0.18,245,7.42,129,3.91,14,0.42,3,0.43,25,3.57,2,0.25,-,-,4,0.5,-,-,2,0.25
Yamagata,6,0.14,1133,40.46,385,13.75,462,16.5,6045,215.89,108,3.86,2649,94.61,7,0.25,483,17.25,1331,47.54,28,1,-,-,75,9.38,2,0.2,-,-,5,0.5,-,-,2,0.2
Fukushima,9,0.11,1094,21.88,564,11.28,647,12.94,6533,130.66,210,4.2,3208,64.16,43,0.86,1071,21.42,455,9.1,53,1.06,2,0.15,154,11.85,2,0.29,6,0.86,5,0.71,-,-,2,0.29
Ibaraki,33,0.28,1561,20.81,406,5.41,1014,13.52,9919,132.25,190,2.53,2726,36.35,31,0.41,566,7.55,924,12.32,82,1.09,7,0.41,320,18.82,1,0.08,5,0.42,37,3.08,-,-,-,-
