"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"34th week, 2015",,,,,,"Data collected as of August 26, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,13910,183.03,297,6.19,285,5.94,2900,60.42,5019,104.56,546,11.38,5327,110.98,1156,24.08,912,19,38,0.79,362,7.54,443,9.23,5,0.42,169,14.08,2,0.29,11,1.57,77,11,3,0.43,44,6.29
Gunma,19532,201.36,430,7.29,575,9.75,5949,100.83,11905,201.78,594,10.07,6849,116.08,1331,22.56,1055,17.88,33,0.56,869,14.73,716,12.14,1,0.08,786,60.46,5,0.63,6,0.75,83,10.38,-,-,185,23.13
Saitama,41306,167.91,1032,6.66,2905,18.74,15692,101.24,37695,243.19,3070,19.81,18614,120.09,6450,41.61,3217,20.75,46,0.3,3650,23.55,3666,23.65,32,0.8,910,22.75,4,0.4,29,2.9,122,12.2,19,1.9,113,11.3
Chiba,48152,229.3,600,4.51,2453,18.44,12679,95.33,24712,185.8,1885,14.17,7379,55.48,3896,29.29,2199,16.53,81,0.61,3631,27.3,2214,16.65,9,0.27,854,25.88,14,1.56,31,3.44,29,3.22,10,1.11,52,5.78
Tokyo,57863,141.47,1623,6.29,3666,14.21,24630,95.47,58829,228.02,4403,17.07,25056,97.12,8318,32.24,5200,20.16,194,0.75,5635,21.84,2419,9.38,10,0.26,653,17.18,29,1.16,39,1.56,220,8.8,25,1,85,3.4
Kanagawa,53894,166.85,1063,5.21,2519,12.35,16052,78.69,41397,202.93,4327,21.21,19230,94.26,5617,27.53,3969,19.46,55,0.27,4535,22.23,1579,7.74,50,1.09,1309,28.46,12,1.2,19,1.9,123,12.3,1,0.1,123,12.3
Niigata,26597,282.95,709,12.02,2240,37.97,7208,122.17,11725,198.73,1141,19.34,7090,120.17,1094,18.54,1158,19.63,42,0.71,1019,17.27,523,8.86,16,1.6,179,17.9,2,0.15,-,-,88,6.77,53,4.08,45,3.46
Toyama,11381,237.1,150,5.17,617,21.28,2554,88.07,7071,243.83,710,24.48,2431,83.83,124,4.28,410,14.14,3,0.1,847,29.21,272,9.38,1,0.14,45,6.43,2,0.4,-,-,191,38.2,-,-,33,6.6
Ishikawa,13470,280.63,189,6.52,525,18.1,3928,135.45,6976,240.55,483,16.66,2810,96.9,840,28.97,451,15.55,4,0.14,508,17.52,1100,37.93,-,-,68,9.71,1,0.2,1,0.2,132,26.4,-,-,74,14.8
Fukui,11198,349.94,264,12,381,17.32,2044,92.91,7397,336.23,241,10.95,3160,143.64,110,5,374,17,12,0.55,531,24.14,488,22.18,1,0.33,25,8.33,14,2.33,10,1.67,18,3,-,-,104,17.33
Yamanashi,8723,218.08,99,4.13,122,5.08,1783,74.29,4430,184.58,255,10.63,1397,58.21,497,20.71,272,11.33,3,0.13,840,35,43,1.79,1,0.11,98,10.89,3,0.3,41,4.1,34,3.4,-,-,68,6.8
Nagano,22353,259.92,349,6.58,406,7.66,4677,88.25,11475,216.51,665,12.55,4026,75.96,1581,29.83,730,13.77,34,0.64,1129,21.3,173,3.26,2,0.2,123,12.3,2,0.18,5,0.45,166,15.09,-,-,83,7.55
Gifu,21866,254.26,274,5.27,744,14.31,1861,35.79,7396,142.23,415,7.98,1019,19.6,940,18.08,672,12.92,11,0.21,1631,31.37,111,2.13,-,-,63,5.73,1,0.2,10,2,103,20.6,-,-,77,15.4
Shizuoka,33467,242.51,655,7.44,1298,14.75,10712,121.73,17249,196.01,1233,14.01,6538,74.3,1921,21.83,1375,15.63,42,0.48,2707,30.76,602,6.84,3,0.14,193,9.19,5,0.5,10,1,133,13.3,30,3,55,5.5
Aichi,64390,330.21,929,5.13,2334,12.9,13229,73.09,32763,181.01,2049,11.32,7563,41.78,1951,10.78,2708,14.96,79,0.44,7066,39.04,1808,9.99,19,0.56,303,8.91,14,1,7,0.5,133,9.5,-,-,182,13
Mie,17233,239.35,307,6.82,827,18.38,2936,65.24,8495,188.78,523,11.62,3046,67.69,509,11.31,846,18.8,31,0.69,3252,72.27,123,2.73,3,0.25,40,3.33,11,1.22,11,1.22,92,10.22,-,-,11,1.22
Shiga,13629,262.1,243,7.84,386,12.45,2148,69.29,6227,200.87,556,17.94,3096,99.87,1278,41.23,431,13.9,12,0.39,1175,37.9,285,9.19,-,-,47,5.88,5,0.71,9,1.29,48,6.86,-,-,41,5.86
Kyoto,21723,178.06,274,3.75,925,12.67,3387,46.4,12240,167.67,747,10.23,8728,119.56,946,12.96,899,12.32,17,0.23,894,12.25,595,8.15,1,0.06,169,9.94,3,0.5,4,0.67,23,3.83,4,0.67,98,16.33
Osaka,52768,171.88,3005,15.1,2929,14.72,16186,81.34,41068,206.37,3471,17.44,23553,118.36,3354,16.85,3619,18.19,132,0.66,4093,20.57,1992,10.01,26,0.51,565,11.08,7,0.41,24,1.41,274,16.12,4,0.24,256,15.06
Hyogo,43066,217.51,1483,11.59,2317,18.1,8999,70.3,30931,241.65,2005,15.66,14842,115.95,1844,14.41,2047,15.99,81,0.63,2204,17.22,1317,10.29,14,0.4,858,24.51,14,1.08,20,1.54,63,4.85,-,-,73,5.62
Nara,7966,147.52,415,12.21,359,10.56,1981,58.26,4829,142.03,344,10.12,3982,117.12,248,7.29,479,14.09,6,0.18,586,17.24,144,4.24,5,0.56,101,11.22,8,1.33,3,0.5,27,4.5,1,0.17,108,18
Wakayama,9307,186.14,594,19.16,282,9.1,1108,35.74,3596,116,357,11.52,2827,91.19,210,6.77,418,13.48,7,0.23,1153,37.19,92,2.97,3,0.75,37,9.25,8,0.73,5,0.45,52,4.73,3,0.27,76,6.91
Tottori,7341,253.14,73,3.84,226,11.89,3568,187.79,4248,223.58,169,8.89,1863,98.05,87,4.58,293,15.42,28,1.47,285,15,117,6.16,-,-,20,6.67,2,0.4,9,1.8,13,2.6,-,-,95,19
Shimane,8410,221.32,267,11.61,544,23.65,2645,115,4742,206.17,272,11.83,2238,97.3,70,3.04,469,20.39,3,0.13,111,4.83,263,11.43,2,0.67,33,11,3,0.38,28,3.5,46,5.75,1,0.13,75,9.38
Okayama,25541,307.72,311,5.76,411,7.61,2264,41.93,12142,224.85,625,11.57,3773,69.87,297,5.5,703,13.02,26,0.48,1154,21.37,669,12.39,5,0.42,146,12.17,2,0.4,4,0.8,9,1.8,1,0.2,29,5.8
Hiroshima,29759,261.04,645,9.08,1393,19.62,6531,91.99,16851,237.34,912,12.85,4003,56.38,346,4.87,1147,16.15,46,0.65,1681,23.68,1807,25.45,12,0.67,460,25.56,2,0.1,25,1.19,133,6.33,4,0.19,117,5.57
Yamaguchi,22606,332.44,1050,22.34,380,8.09,5501,117.04,11170,237.66,935,19.89,4426,94.17,314,6.68,1140,24.26,13,0.28,769,16.36,162,3.45,-,-,98,10.89,1,0.11,1,0.11,53,5.89,-,-,42,4.67
Tokushima,8476,229.08,464,20.17,294,12.78,999,43.43,4575,198.91,335,14.57,3328,144.7,57,2.48,588,25.57,10,0.43,285,12.39,41,1.78,-,-,13,3.25,3,0.43,3,0.43,25,3.57,-,-,29,4.14
Kagawa,10103,214.96,348,12.43,458,16.36,1515,54.11,5766,205.93,296,10.57,3552,126.86,320,11.43,517,18.46,23,0.82,759,27.11,151,5.39,4,0.8,52,10.4,1,0.2,8,1.6,112,22.4,3,0.6,66,13.2
Ehime,14717,241.26,663,17.92,278,7.51,3927,106.14,11075,299.32,461,12.46,1827,49.38,169,4.57,875,23.65,14,0.38,2160,58.38,443,11.97,1,0.13,412,51.5,1,0.17,3,0.5,12,2,-,-,16,2.67
Kochi,15319,319.15,463,15.43,118,3.93,1985,66.17,4644,154.8,369,12.3,1618,53.93,111,3.7,453,15.1,11,0.37,713,23.77,556,18.53,-,-,12,4,9,1.13,8,1,179,22.38,32,4,63,7.88
Fukuoka,66338,335.04,3356,27.97,2235,18.63,14400,120,32351,269.59,2495,20.79,13949,116.24,3743,31.19,3174,26.45,103,0.86,6487,54.06,3437,28.64,16,0.62,889,34.19,22,1.47,54,3.6,75,5,-,-,30,2
Saga,12764,335.89,468,20.35,308,13.39,1615,70.22,4385,190.65,453,19.7,2683,116.65,514,22.35,594,25.83,8,0.35,986,42.87,1313,57.09,-,-,24,6,2,0.33,9,1.5,69,11.5,-,-,84,14
Nagasaki,21861,316.83,788,17.91,330,7.5,3964,90.09,8448,192,483,10.98,3672,83.45,877,19.93,674,15.32,9,0.2,507,11.52,1206,27.41,19,2.38,172,21.5,7,0.58,32,2.67,123,10.25,-,-,85,7.08
Kumamoto,26131,326.64,722,14.44,532,10.64,2193,43.86,15761,315.22,816,16.32,5370,107.4,397,7.94,1312,26.24,21,0.42,1580,31.6,801,16.02,-,-,673,74.78,2,0.13,28,1.87,78,5.2,-,-,75,5
Oita,22730,391.9,624,17.33,451,12.53,3375,93.75,15815,439.31,1088,30.22,3489,96.92,1459,40.53,1090,30.28,31,0.86,1897,52.69,642,17.83,-,-,217,43.4,1,0.09,4,0.36,44,4,-,-,52,4.73
Miyazaki,25631,434.42,1387,38.53,925,25.69,2561,71.14,11396,316.56,901,25.03,4794,133.17,140,3.89,1180,32.78,16,0.44,1908,53,300,8.33,4,0.67,458,76.33,-,-,9,1.29,1,0.14,1,0.14,33,4.71
Kagoshima,32748,352.13,1553,28.24,1218,22.15,6954,126.44,16282,296.04,952,17.31,5884,106.98,1322,24.04,954,17.35,56,1.02,1860,33.82,410,7.45,1,0.14,141,20.14,4,0.33,3,0.25,33,2.75,-,-,27,2.25
Okinawa,29320,505.52,1665,48.97,554,16.29,1421,41.79,3134,92.18,848,24.94,2256,66.35,224,6.59,428,12.59,124,3.65,304,8.94,3231,95.03,17,1.7,270,27,26,3.71,72,10.29,84,12,4,0.57,76,10.86
