"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13th week, 2020",,,,,,"Data collected as of April 1, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,561147,113.68,10864,3.45,14288,4.53,108554,34.45,191367,60.73,14980,4.75,5008,1.59,14205,4.51,11263,3.57,864,0.27,1997,0.63,58,0.08,3554,5.13,104,0.22,117,0.25,2009,4.21,24,0.05,159,0.33
Hokkaido,26909,122.87,867,6.38,724,5.32,5604,41.21,3098,22.78,607,4.46,45,0.33,1284,9.44,299,2.2,28,0.21,47,0.35,2,0.07,267,9.54,5,0.23,5,0.23,131,5.95,-,-,19,0.86
Aomori,5084,78.22,143,3.4,97,2.31,988,23.52,2725,64.88,117,2.79,203,4.83,263,6.26,159,3.79,3,0.07,12,0.29,-,-,43,3.91,-,-,-,-,27,4.5,-,-,1,0.17
Iwate,8908,134.97,149,3.63,94,2.29,1907,46.51,2124,51.8,167,4.07,198,4.83,185,4.51,154,3.76,6,0.15,30,0.73,-,-,58,4.14,2,0.11,-,-,21,1.11,-,-,4,0.21
Miyagi,7723,82.16,347,5.98,279,4.81,2672,46.07,3450,59.48,332,5.72,219,3.78,130,2.24,213,3.67,2,0.03,33,0.57,1,0.08,26,2.17,1,0.08,-,-,95,7.92,1,0.08,2,0.17
Akita,7106,134.08,54,1.59,54,1.59,397,11.68,1418,41.71,59,1.74,135,3.97,37,1.09,66,1.94,1,0.03,11,0.32,1,0.17,14,2.33,1,0.13,-,-,13,1.63,-,-,1,0.13
Yamagata,4150,92.22,123,4.24,282,9.72,2005,69.14,1678,57.86,230,7.93,13,0.45,178,6.14,174,6,9,0.31,10,0.34,-,-,33,4.71,2,0.2,-,-,22,2.2,1,0.1,-,-
Fukushima,10222,123.16,294,5.88,239,4.78,1909,38.18,2488,49.76,262,5.24,61,1.22,507,10.14,279,5.58,6,0.12,29,0.58,-,-,134,10.31,2,0.29,-,-,28,4,-,-,2,0.29
Ibaraki,11739,97.83,146,1.95,380,5.07,2222,29.63,4247,56.63,406,5.41,38,0.51,187,2.49,171,2.28,8,0.11,35,0.47,-,-,167,9.82,-,-,2,0.17,80,6.67,-,-,3,0.25
Tochigi,5926,77.97,144,3,71,1.48,1026,21.38,1685,35.1,202,4.21,33,0.69,110,2.29,185,3.85,1,0.02,20,0.42,-,-,32,2.67,-,-,-,-,36,5.14,-,-,1,0.14
Gunma,11027,129.73,102,1.96,280,5.38,1266,24.35,2834,54.5,260,5,60,1.15,176,3.38,211,4.06,11,0.21,38,0.73,-,-,97,6.93,2,0.22,1,0.11,65,7.22,1,0.11,1,0.11
Saitama,29255,115.63,506,3.18,822,5.17,6034,37.95,11908,74.89,1157,7.28,291,1.83,388,2.44,601,3.78,22,0.14,130,0.82,11,0.28,199,4.98,2,0.18,3,0.27,57,5.18,-,-,1,0.09
Chiba,24787,116.37,282,2.12,386,2.9,6368,47.88,7282,54.75,676,5.08,161,1.21,287,2.16,367,2.76,24,0.18,109,0.82,3,0.09,187,5.5,2,0.22,1,0.11,60,6.67,-,-,-,-
Tokyo,33356,81.96,508,1.99,710,2.78,8808,34.54,19402,76.09,1359,5.33,299,1.17,266,1.04,999,3.92,138,0.54,166,0.65,2,0.06,111,3.08,5,0.21,12,0.5,106,4.42,14,0.58,2,0.08
Kanagawa,29682,84.32,440,1.96,535,2.39,7598,33.92,13308,59.41,1133,5.06,232,1.04,263,1.17,716,3.2,17,0.08,145,0.65,1,0.02,459,9.18,4,0.36,3,0.27,36,3.27,-,-,2,0.18
Niigata,9878,109.76,348,6.11,564,9.89,4445,77.98,2498,43.82,403,7.07,80,1.4,112,1.96,250,4.39,11,0.19,32,0.56,13,1.3,56,5.6,3,0.23,3,0.23,43,3.31,-,-,1,0.08
Toyama,3518,73.29,58,2,198,6.83,2253,77.69,2421,83.48,169,5.83,75,2.59,202,6.97,106,3.66,27,0.93,8,0.28,-,-,13,1.86,-,-,4,0.8,28,5.6,-,-,2,0.4
Ishikawa,6169,128.52,100,3.45,113,3.9,2601,89.69,2570,88.62,321,11.07,41,1.41,191,6.59,80,2.76,3,0.1,10,0.34,-,-,8,1.14,-,-,3,0.6,32,6.4,-,-,-,-
Fukui,4958,134,84,3.65,201,8.74,963,41.87,2136,92.87,52,2.26,14,0.61,314,13.65,65,2.83,12,0.52,4,0.17,-,-,5,1.67,1,0.17,5,0.83,7,1.17,-,-,-,-
Yamanashi,4326,105.51,40,1.67,37,1.54,502,20.92,1086,45.25,87,3.63,6,0.25,74,3.08,41,1.71,3,0.13,7,0.29,-,-,88,9.78,2,0.2,1,0.1,31,3.1,-,-,-,-
Nagano,11108,129.16,337,6.36,80,1.51,1491,28.13,4121,77.75,240,4.53,35,0.66,452,8.53,186,3.51,40,0.75,22,0.42,-,-,41,4.1,1,0.09,1,0.09,25,2.27,-,-,13,1.18
Gifu,11438,133,153,2.94,159,3.06,562,10.81,1929,37.1,65,1.25,47,0.9,164,3.15,126,2.42,3,0.06,15,0.29,1,0.09,16,1.45,-,-,-,-,34,6.8,-,-,3,0.6
Shizuoka,15935,114.64,248,2.79,363,4.08,3033,34.08,4855,54.55,261,2.93,72,0.81,260,2.92,271,3.04,8,0.09,62,0.7,-,-,122,5.55,2,0.2,9,0.9,49,4.9,-,-,-,-
Aichi,31814,163.15,522,2.87,660,3.63,4379,24.06,9081,49.9,482,2.65,235,1.29,678,3.73,471,2.59,27,0.15,62,0.34,2,0.06,68,1.94,3,0.2,12,0.8,122,8.13,-,-,3,0.2
Mie,8479,119.42,265,6.02,305,6.93,1162,26.41,2484,56.45,141,3.2,52,1.18,339,7.7,151,3.43,5,0.11,19,0.43,-,-,13,1.18,5,0.56,2,0.22,32,3.56,-,-,1,0.11
Shiga,7121,139.63,73,2.43,85,2.83,644,21.47,1427,47.57,69,2.3,27,0.9,117,3.9,71,2.37,14,0.47,12,0.4,1,0.13,4,0.5,4,0.57,2,0.29,25,3.57,-,-,2,0.29
Kyoto,14932,119.46,168,2.21,209,2.75,1786,23.5,3008,39.58,224,2.95,79,1.04,231,3.04,198,2.61,9,0.12,23,0.3,-,-,36,2,1,0.14,3,0.43,62,8.86,-,-,-,-
Osaka,42721,142.4,911,4.62,748,3.8,5357,27.19,9955,50.53,765,3.88,176,0.89,618,3.14,644,3.27,46,0.23,114,0.58,4,0.08,109,2.14,3,0.19,5,0.31,69,4.31,1,0.06,1,0.06
Hyogo,24266,122.56,561,4.38,558,4.36,2210,17.27,7853,61.35,456,3.56,50,0.39,442,3.45,391,3.05,20,0.16,61,0.48,3,0.09,208,5.94,16,1.14,7,0.5,92,6.57,1,0.07,6,0.43
Nara,5913,107.51,164,4.82,106,3.12,752,22.12,1829,53.79,119,3.5,49,1.44,239,7.03,104,3.06,2,0.06,7,0.21,-,-,24,2.4,1,0.17,3,0.5,26,4.33,1,0.17,6,1
Wakayama,4315,88.06,289,9.63,130,4.33,538,17.93,1198,39.93,74,2.47,14,0.47,189,6.3,83,2.77,2,0.07,7,0.23,4,1,6,1.5,4,0.36,-,-,52,4.73,1,0.09,-,-
Tottori,3136,108.14,42,2.21,89,4.68,1186,62.42,1377,72.47,87,4.58,13,0.68,262,13.79,61,3.21,11,0.58,6,0.32,-,-,43,8.6,1,0.2,1,0.2,27,5.4,-,-,-,-
Shimane,3535,93.03,51,2.22,56,2.43,537,23.35,1203,52.3,84,3.65,12,0.52,144,6.26,118,5.13,4,0.17,9,0.39,-,-,2,0.67,1,0.13,2,0.25,12,1.5,-,-,-,-
Okayama,12055,143.51,100,1.85,317,5.87,836,15.48,3707,68.65,191,3.54,22,0.41,232,4.3,126,2.33,9,0.17,29,0.54,2,0.17,23,1.92,3,0.6,1,0.2,13,2.6,-,-,1,0.2
Hiroshima,10519,93.09,262,3.74,569,8.13,1596,22.8,4754,67.91,243,3.47,70,1,271,3.87,229,3.27,19,0.27,53,0.76,2,0.11,111,6.17,2,0.1,-,-,45,2.25,-,-,6,0.3
Yamaguchi,5472,81.67,417,9.07,176,3.83,1135,24.67,2834,61.61,167,3.63,99,2.15,274,5.96,260,5.65,18,0.39,23,0.5,-,-,27,3,-,-,3,0.33,32,3.56,-,-,9,1
Tokushima,3089,83.49,91,3.96,83,3.61,213,9.26,1656,72,87,3.78,19,0.83,98,4.26,79,3.43,-,-,8,0.35,-,-,11,2.75,2,0.33,-,-,31,5.17,-,-,1,0.17
Kagawa,4997,106.32,99,3.54,144,5.14,733,26.18,3251,116.11,126,4.5,25,0.89,194,6.93,129,4.61,13,0.46,8,0.29,1,0.2,5,1,1,0.2,3,0.6,31,6.2,-,-,2,0.4
Ehime,8104,132.85,92,2.49,105,2.84,1613,43.59,3321,89.76,120,3.24,55,1.49,267,7.22,210,5.68,8,0.22,166,4.49,-,-,132,16.5,-,-,-,-,27,4.5,-,-,4,0.67
Kochi,7092,147.75,151,5.03,79,2.63,931,31.03,1194,39.8,58,1.93,111,3.7,149,4.97,88,2.93,8,0.27,41,1.37,-,-,6,2,1,0.13,-,-,35,4.38,-,-,4,0.5
Fukuoka,24785,125.81,503,4.23,876,7.36,8751,73.54,9477,79.64,1134,9.53,489,4.11,950,7.98,711,5.97,76,0.64,173,1.45,1,0.04,138,5.52,3,0.21,6,0.43,66,4.71,-,-,1,0.07
Saga,4814,123.44,53,2.3,231,10.04,996,43.3,1347,58.57,146,6.35,189,8.22,246,10.7,118,5.13,10,0.43,3,0.13,-,-,8,2.67,4,0.67,2,0.33,15,2.5,-,-,1,0.17
Nagasaki,9833,140.47,74,1.68,334,7.59,1548,35.18,3028,68.82,276,6.27,149,3.39,347,7.89,165,3.75,9,0.2,25,0.57,2,0.25,33,4.13,1,0.08,1,0.08,57,4.75,-,-,3,0.25
Kumamoto,6608,82.6,137,2.74,321,6.42,1426,28.52,3016,60.32,308,6.16,303,6.06,708,14.16,289,5.78,72,1.44,37,0.74,-,-,119,14.88,1,0.07,1,0.07,29,1.93,1,0.07,4,0.27
Oita,6906,119.07,109,3.03,155,4.31,995,27.64,4033,112.03,237,6.58,75,2.08,439,12.19,216,6,8,0.22,45,1.25,1,0.2,21,4.2,-,-,1,0.09,31,2.82,-,-,-,-
Miyazaki,8207,139.1,46,1.28,295,8.19,1602,44.5,4402,122.28,228,6.33,83,2.31,353,9.81,257,7.14,14,0.39,19,0.53,-,-,54,9,2,0.29,-,-,5,0.71,-,-,3,0.43
Kagoshima,11132,122.33,195,3.68,827,15.6,1816,34.26,5474,103.28,281,5.3,196,3.7,359,6.77,267,5.04,22,0.42,45,0.85,-,-,69,9.86,2,0.17,-,-,12,1,-,-,2,0.17
Okinawa,8098,142.07,16,0.48,162,4.91,1158,35.09,1195,36.21,312,9.45,58,1.76,29,0.88,108,3.27,55,1.67,27,0.82,-,-,108,12,6,0.86,9,1.29,35,5,2,0.29,41,5.86
