"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26th week, 2022",,,,,,"Data collected as of July 6, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tokyo,29,0.07,602,2.36,738,2.89,987,3.87,36131,141.69,430,1.69,1185,4.65,93,0.36,2157,8.46,338,1.33,237,0.93,-,-,142,3.84,9,0.36,7,0.28,2,0.08,13,0.52,4,0.16
Kanagawa,31,0.09,584,2.63,485,2.18,1088,4.9,25269,113.82,389,1.75,872,3.93,82,0.37,1684,7.59,200,0.9,197,0.89,4,0.08,379,7.58,3,0.27,13,1.18,6,0.55,1,0.09,3,0.27
Niigata,7,0.08,25,0.44,621,10.89,1477,25.91,4449,78.05,150,2.63,737,12.93,21,0.37,539,9.46,280,4.91,66,1.16,7,0.7,26,2.6,4,0.33,2,0.17,5,0.42,-,-,1,0.08
Toyama,1,0.02,645,22.24,315,10.86,319,11,4676,161.24,66,2.28,311,10.72,10,0.34,212,7.31,93,3.21,10,0.34,-,-,16,2.29,2,0.4,-,-,1,0.2,-,-,-,-
Ishikawa,5,0.1,45,1.55,271,9.34,213,7.34,4524,156,92,3.17,57,1.97,9,0.31,224,7.72,20,0.69,12,0.41,-,-,13,1.86,3,0.6,5,1,7,1.4,-,-,1,0.2
Fukui,1,0.03,319,13.87,175,7.61,234,10.17,3425,148.91,32,1.39,1036,45.04,33,1.43,164,7.13,139,6.04,15,0.65,-,-,6,2,3,0.5,1,0.17,5,0.83,-,-,-,-
Yamanashi,2,0.05,14,0.58,8,0.33,27,1.13,2139,89.13,43,1.79,56,2.33,5,0.21,133,5.54,29,1.21,14,0.58,-,-,17,1.89,1,0.1,2,0.2,2,0.2,-,-,1,0.1
Nagano,25,0.29,83,1.54,105,1.94,193,3.57,6767,125.31,132,2.44,161,2.98,19,0.35,365,6.76,88,1.63,31,0.57,-,-,24,2.18,2,0.18,4,0.36,-,-,-,-,3,0.27
Gifu,15,0.17,919,17.67,227,4.37,191,3.67,4452,85.62,56,1.08,76,1.46,2,0.04,270,5.19,11,0.21,19,0.37,-,-,14,1.27,-,-,1,0.2,1,0.2,-,-,-,-
Shizuoka,14,0.1,271,3.04,406,4.56,405,4.55,11143,125.2,134,1.51,242,2.72,52,0.58,701,7.88,97,1.09,81,0.91,1,0.05,77,3.5,9,0.9,10,1,4,0.4,-,-,-,-
Aichi,42,0.22,2660,14.62,444,2.44,1445,7.94,18722,102.87,226,1.24,289,1.59,31,0.17,1010,5.55,87,0.48,116,0.64,1,0.03,76,2.17,10,0.67,9,0.6,-,-,-,-,1,0.07
Mie,8,0.11,392,8.91,256,5.82,248,5.64,5662,128.68,94,2.14,176,4,10,0.23,339,7.7,26,0.59,11,0.25,1,0.08,9,0.75,3,0.33,8,0.89,1,0.11,-,-,-,-
Shiga,11,0.18,113,3.14,125,3.47,237,6.58,3399,94.42,118,3.28,125,3.47,3,0.08,278,7.72,55,1.53,23,0.64,-,-,8,1,3,0.43,1,0.14,1,0.14,-,-,1,0.14
Kyoto,31,0.25,320,4.27,537,7.16,455,6.07,6172,82.29,102,1.36,207,2.76,25,0.33,367,4.89,53,0.71,40,0.53,-,-,34,1.89,2,0.33,2,0.33,-,-,2,0.33,1,0.17
Osaka,51,0.17,1940,9.9,1406,7.17,1418,7.23,20659,105.4,337,1.72,386,1.97,54,0.28,1392,7.1,109,0.56,151,0.77,9,0.18,122,2.39,-,-,6,0.38,-,-,-,-,2,0.13
Hyogo,14,0.07,522,4.08,609,4.76,758,5.92,17838,139.36,195,1.52,322,2.52,55,0.43,892,6.97,65,0.51,94,0.73,-,-,152,4.34,5,0.36,13,0.93,-,-,-,-,2,0.14
Nara,-,-,153,4.5,147,4.32,139,4.09,3741,110.03,44,1.29,92,2.71,3,0.09,258,7.59,18,0.53,19,0.56,-,-,45,4.5,-,-,2,0.33,1,0.17,-,-,-,-
Wakayama,1,0.02,57,1.9,152,5.07,177,5.9,2661,88.7,54,1.8,75,2.5,3,0.1,245,8.17,14,0.47,20,0.67,-,-,21,5.25,2,0.18,6,0.55,16,1.45,-,-,1,0.09
Tottori,2,0.07,34,1.79,144,7.58,921,48.47,2088,109.89,22,1.16,324,17.05,7,0.37,161,8.47,44,2.32,3,0.16,-,-,21,4.2,3,0.6,5,1,-,-,-,-,-,-
Shimane,-,-,430,19.55,113,5.14,147,6.68,2848,129.45,58,2.64,534,24.27,3,0.14,279,12.68,31,1.41,13,0.59,-,-,1,0.33,7,0.88,5,0.63,-,-,-,-,1,0.13
Okayama,38,0.45,142,2.63,207,3.83,191,3.54,6827,126.43,116,2.15,171,3.17,16,0.3,388,7.19,26,0.48,56,1.04,3,0.25,13,1.08,5,1,1,0.2,3,0.6,-,-,-,-
Hiroshima,11,0.1,551,7.76,532,7.49,323,4.55,8914,125.55,97,1.37,775,10.92,15,0.21,484,6.82,124,1.75,44,0.62,3,0.16,117,6.16,2,0.1,1,0.05,2,0.1,-,-,2,0.1
Yamaguchi,6,0.09,236,5.24,225,5,726,16.13,5616,124.8,77,1.71,106,2.36,11,0.24,430,9.56,78,1.73,32,0.71,-,-,51,5.67,-,-,-,-,5,0.56,-,-,-,-
Tokushima,1,0.03,29,1.26,145,6.3,77,3.35,2278,99.04,32,1.39,83,3.61,3,0.13,207,9,6,0.26,10,0.43,-,-,2,0.5,2,0.29,1,0.14,2,0.29,-,-,-,-
Kagawa,1,0.02,3,0.11,177,6.32,151,5.39,4555,162.68,60,2.14,85,3.04,15,0.54,297,10.61,14,0.5,28,1,-,-,12,2.4,1,0.2,1,0.2,1,0.2,-,-,1,0.2
Ehime,13,0.22,474,13.17,168,4.67,410,11.39,6978,193.83,72,2,59,1.64,16,0.44,455,12.64,9,0.25,36,1,-,-,134,19.14,1,0.17,-,-,-,-,-,-,3,0.5
Kochi,9,0.2,10,0.36,190,6.79,199,7.11,2322,82.93,58,2.07,27,0.96,9,0.32,248,8.86,10,0.36,19,0.68,-,-,9,3,4,0.5,-,-,5,0.63,-,-,7,0.88
Fukuoka,15,0.08,2114,17.62,965,8.04,2895,24.13,20121,167.68,342,2.85,575,4.79,34,0.28,1658,13.82,79,0.66,116,0.97,4,0.15,82,3.15,2,0.13,9,0.6,2,0.13,-,-,-,-
Saga,2,0.05,315,14.32,240,10.91,242,11,2697,122.59,66,3,152,6.91,9,0.41,375,17.05,8,0.36,8,0.36,1,0.25,14,3.5,2,0.33,5,0.83,1,0.17,-,-,4,0.67
Nagasaki,5,0.07,980,22.79,303,7.05,1099,25.56,3895,90.58,74,1.72,163,3.79,24,0.56,396,9.21,21,0.49,26,0.6,8,1.14,53,7.57,11,0.92,2,0.17,1,0.08,-,-,4,0.33
Kumamoto,5,0.06,870,17.76,199,4.06,192,3.92,7920,161.63,138,2.82,278,5.67,23,0.47,754,15.39,92,1.88,27,0.55,-,-,66,7.33,1,0.07,8,0.53,2,0.13,-,-,3,0.2
Oita,7,0.12,263,7.31,189,5.25,211,5.86,9180,255,89,2.47,418,11.61,19,0.53,459,12.75,46,1.28,42,1.17,-,-,27,5.4,-,-,1,0.09,4,0.36,-,-,-,-
Miyazaki,14,0.24,1576,43.78,284,7.89,551,15.31,6336,176,104,2.89,254,7.06,12,0.33,529,14.69,36,1,30,0.83,-,-,64,10.67,-,-,-,-,-,-,-,-,-,-
Kagoshima,11,0.12,719,13.83,835,16.06,500,9.62,9991,192.13,119,2.29,1459,28.06,15,0.29,542,10.42,176,3.38,59,1.13,-,-,65,9.29,2,0.18,8,0.73,-,-,-,-,3,0.27
Okinawa,8,0.14,183,5.55,137,4.15,467,14.15,1432,43.39,91,2.76,1731,52.45,10,0.3,199,6.03,86,2.61,34,1.03,3,0.33,66,7.33,10,1.43,18,2.57,3,0.43,-,-,1,0.14
