"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38th week, 2021",,,,,,"Data collected as of September 29, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,750,0.15,211612,67.11,26559,8.42,70016,22.21,332153,105.35,12619,4,19435,6.16,1713,0.54,45461,14.42,17647,5.6,5796,1.84,101,0.15,4983,7.18,267,0.56,328,0.69,568,1.19,16,0.03,61,0.13
Hokkaido,53,0.24,7994,57.51,1543,11.1,5046,36.3,7277,52.35,685,4.93,128,0.92,49,0.35,1170,8.42,73,0.53,140,1.01,2,0.07,101,3.61,4,0.18,1,0.05,25,1.14,-,-,3,0.14
Aomori,7,0.11,1312,31.24,275,6.55,417,9.93,3872,92.19,137,3.26,30,0.71,32,0.76,488,11.62,132,3.14,37,0.88,-,-,25,2.27,4,0.67,3,0.5,20,3.33,-,-,-,-
Iwate,3,0.05,1586,39.65,196,4.9,1863,46.58,4549,113.73,200,5,1059,26.48,20,0.5,722,18.05,192,4.8,60,1.5,-,-,83,5.93,4,0.21,4,0.21,17,0.89,-,-,3,0.16
Miyagi,12,0.13,5183,89.36,463,7.98,828,14.28,4786,82.52,301,5.19,252,4.34,38,0.66,1044,18,70,1.21,130,2.24,1,0.08,53,4.42,2,0.17,-,-,35,2.92,-,-,1,0.08
Akita,-,-,1593,46.85,154,4.53,671,19.74,1935,56.91,166,4.88,31,0.91,18,0.53,294,8.65,66,1.94,15,0.44,3,0.43,19,2.71,1,0.13,-,-,2,0.25,-,-,2,0.25
Yamagata,66,1.47,2998,103.38,383,13.21,1069,36.86,2428,83.72,102,3.52,61,2.1,14,0.48,545,18.79,378,13.03,46,1.59,-,-,45,5.63,2,0.2,-,-,4,0.4,-,-,1,0.1
Fukushima,15,0.18,4455,89.1,599,11.98,1341,26.82,4643,92.86,195,3.9,68,1.36,32,0.64,1084,21.68,113,2.26,94,1.88,1,0.08,140,10.77,6,0.86,1,0.14,2,0.29,-,-,2,0.29
Ibaraki,17,0.14,2610,34.8,450,6,1770,23.6,5282,70.43,232,3.09,123,1.64,31,0.41,705,9.4,671,8.95,112,1.49,-,-,265,15.59,-,-,2,0.17,84,7,-,-,1,0.08
Tochigi,9,0.12,2254,46.96,177,3.69,689,14.35,3087,64.31,127,2.65,70,1.46,34,0.71,809,16.85,90,1.88,100,2.08,4,0.33,148,12.33,4,0.57,15,2.14,16,2.29,-,-,-,-
Gunma,7,0.08,2040,38.49,361,6.81,690,13.02,5432,102.49,151,2.85,67,1.26,25,0.47,832,15.7,81,1.53,116,2.19,-,-,194,12.93,4,0.44,2,0.22,6,0.67,-,-,2,0.22
Saitama,26,0.1,8497,53.44,1219,7.67,2491,15.67,19028,119.67,711,4.47,330,2.08,110,0.69,2666,16.77,533,3.35,410,2.58,24,0.62,285,7.31,8,0.73,20,1.82,9,0.82,-,-,3,0.27
