"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10th week, 2021",,,,,,"Data collected as of March 17, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Fukui,-,-,1,0.04,95,4.13,209,9.09,955,41.52,27,1.17,-,-,2,0.09,83,3.61,5,0.22,10,0.43,-,-,3,1,3,0.5,-,-,-,-,-,-,-,-
Yamanashi,-,-,-,-,6,0.25,92,3.83,411,17.13,21,0.88,-,-,4,0.17,55,2.29,1,0.04,10,0.42,-,-,19,2.11,-,-,2,0.2,3,0.3,-,-,-,-
Nagano,5,0.06,1,0.02,41,0.76,264,4.89,1219,22.57,41,0.76,8,0.15,9,0.17,174,3.22,18,0.33,17,0.31,1,0.09,10,0.91,3,0.3,4,0.4,-,-,-,-,1,0.1
Gifu,16,0.18,1,0.02,75,1.42,151,2.85,419,7.91,28,0.53,5,0.09,9,0.17,131,2.47,1,0.02,12,0.23,-,-,8,0.73,-,-,-,-,3,0.6,-,-,1,0.2
Shizuoka,7,0.05,117,1.33,202,2.3,375,4.26,2344,26.64,81,0.92,9,0.1,10,0.11,278,3.16,5,0.06,35,0.4,-,-,11,0.5,4,0.4,2,0.2,1,0.1,-,-,-,-
Aichi,22,0.11,159,0.87,250,1.37,830,4.56,3279,18.02,113,0.62,21,0.12,14,0.08,471,2.59,3,0.02,48,0.26,-,-,25,0.71,-,-,10,0.67,1,0.07,-,-,1,0.07
Mie,11,0.16,3,0.07,58,1.32,132,3,1529,34.75,58,1.32,3,0.07,5,0.11,169,3.84,3,0.07,10,0.23,-,-,4,0.33,-,-,1,0.11,5,0.56,-,-,-,-
Shiga,19,0.32,3,0.09,54,1.54,190,5.43,711,20.31,25,0.71,10,0.29,4,0.11,108,3.09,11,0.31,11,0.31,-,-,2,0.25,2,0.29,-,-,-,-,-,-,-,-
Kyoto,57,0.45,31,0.4,90,1.17,457,5.94,1882,24.44,67,0.87,16,0.21,6,0.08,185,2.4,23,0.3,18,0.23,-,-,9,0.5,1,0.14,-,-,2,0.29,-,-,-,-
Osaka,42,0.14,1080,5.51,342,1.74,1051,5.36,6078,31.01,235,1.2,32,0.16,26,0.13,658,3.36,48,0.24,67,0.34,1,0.02,52,1,1,0.06,4,0.25,-,-,-,-,1,0.06
Hyogo,15,0.08,296,2.31,225,1.76,597,4.66,4248,33.19,121,0.95,14,0.11,17,0.13,398,3.11,15,0.12,53,0.41,-,-,62,1.77,1,0.07,7,0.5,4,0.29,1,0.07,1,0.07
Nara,-,-,31,0.91,87,2.56,149,4.38,682,20.06,27,0.79,2,0.06,1,0.03,106,3.12,4,0.12,10,0.29,1,0.1,18,1.8,1,0.17,1,0.17,1,0.17,-,-,1,0.17
Wakayama,-,-,-,-,45,1.5,217,7.23,1044,34.8,30,1,1,0.03,1,0.03,93,3.1,3,0.1,6,0.2,-,-,8,2,7,0.64,1,0.09,7,0.64,-,-,-,-
Tottori,1,0.03,4,0.21,55,2.89,568,29.89,373,19.63,34,1.79,18,0.95,4,0.21,75,3.95,4,0.21,2,0.11,-,-,4,0.8,2,0.4,-,-,-,-,-,-,-,-
Shimane,11,0.29,2,0.09,49,2.13,119,5.17,1391,60.48,77,3.35,77,3.35,-,-,108,4.7,6,0.26,-,-,-,-,-,-,3,0.38,6,0.75,1,0.13,-,-,-,-
Okayama,33,0.39,6,0.11,116,2.15,207,3.83,1720,31.85,49,0.91,24,0.44,1,0.02,153,2.83,14,0.26,24,0.44,-,-,9,0.75,2,0.4,1,0.2,2,0.4,-,-,-,-
Hiroshima,13,0.11,61,0.86,149,2.1,292,4.11,2914,41.04,79,1.11,108,1.52,8,0.11,226,3.18,46,0.65,18,0.25,-,-,39,2.05,1,0.05,-,-,8,0.38,-,-,1,0.05
Yamaguchi,3,0.04,46,1,63,1.37,368,8,1637,35.59,46,1,4,0.09,4,0.09,224,4.87,3,0.07,12,0.26,-,-,17,1.89,-,-,1,0.11,5,0.56,-,-,-,-
Tokushima,-,-,13,0.57,48,2.09,75,3.26,545,23.7,20,0.87,-,-,1,0.04,81,3.52,19,0.83,4,0.17,-,-,3,0.75,-,-,1,0.14,1,0.14,-,-,-,-
Kagawa,1,0.02,2,0.07,100,3.57,169,6.04,1036,37,33,1.18,23,0.82,5,0.18,106,3.79,156,5.57,18,0.64,-,-,9,1.8,-,-,-,-,-,-,-,-,-,-
Ehime,5,0.08,1,0.03,87,2.42,245,6.81,1552,43.11,26,0.72,23,0.64,7,0.19,183,5.08,75,2.08,13,0.36,1,0.13,70,8.75,-,-,1,0.17,-,-,-,-,1,0.17
Kochi,2,0.04,-,-,32,1.14,80,2.86,393,14.04,40,1.43,70,2.5,14,0.5,82,2.93,89,3.18,4,0.14,-,-,4,1.33,-,-,-,-,2,0.25,-,-,2,0.25
Fukuoka,4,0.02,2114,17.62,436,3.63,2792,23.27,4290,35.75,167,1.39,43,0.36,26,0.22,648,5.4,36,0.3,64,0.53,-,-,76,2.92,1,0.07,2,0.14,2,0.14,-,-,-,-
Saga,-,-,389,16.91,96,4.17,300,13.04,388,16.87,41,1.78,27,1.17,1,0.04,162,7.04,5,0.22,5,0.22,-,-,4,1,2,0.33,-,-,3,0.5,-,-,-,-
Nagasaki,4,0.06,889,20.67,108,2.51,654,15.21,1093,25.42,79,1.84,34,0.79,4,0.09,176,4.09,-,-,19,0.44,-,-,4,0.5,3,0.25,3,0.25,17,1.42,-,-,1,0.08
Kumamoto,2,0.03,994,19.88,111,2.22,257,5.14,1989,39.78,49,0.98,90,1.8,10,0.2,334,6.68,28,0.56,15,0.3,-,-,46,5.11,-,-,3,0.2,2,0.13,-,-,1,0.07
Oita,2,0.03,6,0.17,79,2.19,189,5.25,1874,52.06,90,2.5,4,0.11,2,0.06,172,4.78,11,0.31,19,0.53,-,-,9,1.8,-,-,-,-,8,0.73,-,-,-,-
Miyazaki,1,0.02,1105,30.69,152,4.22,541,15.03,2728,75.78,44,1.22,126,3.5,7,0.19,219,6.08,17,0.47,9,0.25,-,-,31,5.17,-,-,-,-,-,-,-,-,-,-
Kagoshima,4,0.04,736,13.63,327,6.06,493,9.13,3998,74.04,84,1.56,68,1.26,10,0.19,165,3.06,12,0.22,25,0.46,-,-,25,3.57,-,-,-,-,-,-,-,-,1,0.08
Okinawa,7,0.13,207,6.9,148,4.93,191,6.37,348,11.6,90,3,57,1.9,-,-,63,2.1,21,0.7,11,0.37,-,-,43,5.38,4,0.67,1,0.17,-,-,-,-,-,-
