"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44th week, 2020",,,,,,"Data collected as of November 4, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,563020,114.18,14975,4.75,28109,8.92,180367,57.22,353140,112.04,26281,8.34,15466,4.91,17917,5.68,55001,17.45,22086,7.01,6896,2.19,158,0.23,7778,11.21,342,0.72,393,0.82,3312,6.93,54,0.11,232,0.49
Hokkaido,26998,122.16,920,6.67,1548,11.22,9194,66.62,5584,40.46,1051,7.62,227,1.64,1446,10.48,1584,11.48,259,1.88,179,1.3,9,0.32,448,16,9,0.41,9,0.41,201,9.14,1,0.05,30,1.36
Aomori,5300,81.54,189,4.5,287,6.83,1595,37.98,4543,108.17,281,6.69,308,7.33,374,8.9,641,15.26,37,0.88,46,1.1,1,0.09,88,8,1,0.17,2,0.33,55,9.17,-,-,2,0.33
Iwate,9108,140.12,252,6.15,349,8.51,3794,92.54,4721,115.15,365,8.9,355,8.66,215,5.24,852,20.78,53,1.29,92,2.24,-,-,170,12.14,3,0.16,3,0.16,80,4.21,-,-,6,0.32
Miyagi,7749,82.44,414,7.14,496,8.55,3630,62.59,5371,92.6,502,8.66,384,6.62,174,3,1233,21.26,61,1.05,110,1.9,3,0.25,70,5.83,2,0.17,-,-,216,18,1,0.08,2,0.17
Akita,7134,134.6,58,1.71,172,5.06,942,27.71,2471,72.68,170,5,280,8.24,95,2.79,330,9.71,31,0.91,40,1.18,4,0.67,37,6.17,1,0.13,-,-,26,3.25,1,0.13,2,0.25
Yamagata,4164,92.53,132,4.55,512,17.66,3323,114.59,3267,112.66,331,11.41,94,3.24,236,8.14,701,24.17,652,22.48,34,1.17,1,0.14,62,8.86,6,0.6,-,-,30,3,1,0.1,1,0.1
Fukushima,10243,123.41,346,6.92,531,10.62,3615,72.3,4108,82.16,467,9.34,203,4.06,618,12.36,1325,26.5,211,4.22,104,2.08,-,-,260,20,5,0.83,3,0.5,38,6.33,-,-,3,0.5
Ibaraki,11752,97.93,183,2.44,674,8.99,3926,52.35,7537,100.49,660,8.8,184,2.45,266,3.55,829,11.05,119,1.59,123,1.64,2,0.12,445,26.18,-,-,8,0.67,127,10.58,-,-,5,0.42
Tochigi,5942,78.18,164,3.42,152,3.17,1659,34.56,2823,58.81,349,7.27,141,2.94,165,3.44,974,20.29,51,1.06,103,2.15,-,-,92,7.67,3,0.43,7,1,68,9.71,3,0.43,2,0.29
Gunma,11040,128.37,113,2.13,466,8.79,2231,42.09,5338,100.72,457,8.62,158,2.98,228,4.3,971,18.32,78,1.47,129,2.43,-,-,213,15.21,10,1.11,4,0.44,87,9.67,2,0.22,1,0.11
Saitama,29316,116.33,550,3.46,1323,8.32,8901,55.98,21691,136.42,1802,11.33,752,4.73,538,3.38,3078,19.36,346,2.18,463,2.91,38,0.97,484,12.41,9,0.82,20,1.82,85,7.73,-,-,1,0.09
Chiba,24831,118.24,315,2.39,583,4.42,9565,72.46,12390,93.86,1111,8.42,412,3.12,381,2.89,2037,15.43,200,1.52,369,2.8,6,0.18,399,12.09,11,1.22,13,1.44,81,9,-,-,1,0.11
Tokyo,33396,81.85,546,2.13,1159,4.53,12329,48.16,34204,133.61,2195,8.57,959,3.75,426,1.66,4594,17.95,602,2.35,580,2.27,9,0.24,297,8.03,25,1.04,29,1.21,158,6.58,24,1,7,0.29
Kanagawa,29721,85.65,526,2.35,900,4.02,11165,49.84,22527,100.57,1849,8.25,706,3.15,397,1.77,3494,15.6,259,1.16,510,2.28,5,0.1,1002,20.04,8,0.73,20,1.82,46,4.18,1,0.09,3,0.27
Niigata,9886,109.84,412,7.23,1252,21.96,7222,126.7,4404,77.26,774,13.58,254,4.46,166,2.91,1111,19.49,48,0.84,132,2.32,20,2,103,10.3,5,0.38,5,0.38,103,7.92,3,0.23,1,0.08
Toyama,3564,74.25,74,2.55,386,13.31,3101,106.93,4487,154.72,250,8.62,118,4.07,232,8,484,16.69,106,3.66,36,1.24,-,-,20,3.33,3,0.6,8,1.6,65,13,1,0.2,4,0.8
Ishikawa,6189,128.94,109,3.76,277,9.55,3459,119.28,4315,148.79,426,14.69,143,4.93,238,8.21,497,17.14,25,0.86,42,1.45,-,-,13,1.86,-,-,6,1.2,64,12.8,-,-,1,0.2
Fukui,4975,134.46,98,4.26,381,16.57,1434,62.35,3464,150.61,121,5.26,57,2.48,378,16.43,355,15.43,64,2.78,34,1.48,-,-,14,4.67,7,1.17,6,1,18,3,3,0.5,-,-
Yamanashi,4329,105.59,42,1.75,51,2.13,764,31.83,2063,85.96,151,6.29,41,1.71,82,3.42,251,10.46,28,1.17,40,1.67,1,0.11,158,17.56,7,0.7,4,0.4,45,4.5,1,0.1,-,-
Nagano,11117,129.27,344,6.49,143,2.7,2453,46.28,7633,144.02,439,8.28,126,2.38,577,10.89,817,15.42,297,5.6,83,1.57,1,0.1,70,7,6,0.55,10,0.91,36,3.27,-,-,16,1.45
Gifu,11488,133.58,180,3.46,329,6.33,1090,20.96,3182,61.19,143,2.75,108,2.08,179,3.44,584,11.23,22,0.42,52,1,1,0.09,45,4.09,-,-,-,-,38,7.6,-,-,4,0.8
