"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38th week, 2016",,,,,,"Data collected as of September 28, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Kanagawa,100459,300.78,2133,10.11,2760,13.08,15906,75.38,42613,201.96,3643,17.27,2293,10.87,1232,5.84,4169,19.76,78,0.37,9451,44.79,7020,33.27,49,1,3042,62.08,6,0.6,34,3.4,152,15.2,1,0.1,64,6.4
Niigata,35839,389.55,1529,26.36,1630,28.1,6166,106.31,13140,226.55,823,14.19,347,5.98,649,11.19,1102,19,108,1.86,3723,64.19,3740,64.48,14,1.4,251,25.1,7,0.54,10,0.77,160,12.31,64,4.92,55,4.23
Toyama,14107,300.15,304,10.86,542,19.36,2890,103.21,5694,203.36,405,14.46,144,5.14,634,22.64,488,17.43,9,0.32,1103,39.39,1638,58.5,1,0.14,26,3.71,1,0.2,3,0.6,156,31.2,1,0.2,25,5
Ishikawa,16556,344.92,306,10.55,948,32.69,2615,90.17,4669,161,278,9.59,269,9.28,463,15.97,470,16.21,-,-,873,30.1,2013,69.41,-,-,63,9,6,1.2,12,2.4,207,41.4,-,-,29,5.8
Fukui,12541,391.91,194,8.82,864,39.27,2051,93.23,5266,239.36,325,14.77,83,3.77,608,27.64,386,17.55,27,1.23,711,32.32,351,15.95,1,0.33,14,4.67,7,1.17,7,1.17,115,19.17,4,0.67,36,6
Yamanashi,13240,331,166,6.92,322,13.42,2209,92.04,3902,162.58,268,11.17,236,9.83,511,21.29,294,12.25,25,1.04,1018,42.42,253,10.54,3,0.33,109,12.11,4,0.4,17,1.7,123,12.3,3,0.3,27,2.7
Nagano,33245,386.57,449,8.47,409,7.72,5040,95.09,11375,214.62,630,11.89,470,8.87,1091,20.58,783,14.77,97,1.83,2394,45.17,2071,39.08,1,0.09,264,24,3,0.27,4,0.36,255,23.18,-,-,122,11.09
Gifu,31152,362.23,313,6.02,532,10.23,2551,49.06,6644,127.77,394,7.58,556,10.69,335,6.44,611,11.75,30,0.58,997,19.17,900,17.31,2,0.18,133,12.09,1,0.2,21,4.2,322,64.4,-,-,76,15.2
Shizuoka,43504,312.98,870,9.78,1327,14.91,11674,131.17,17003,191.04,1052,11.82,644,7.24,743,8.35,1410,15.84,38,0.43,3487,39.18,2759,31,7,0.33,353,16.81,5,0.5,22,2.2,382,38.2,38,3.8,22,2.2
Aichi,85403,437.96,1560,8.62,2098,11.59,13203,72.94,29828,164.8,1977,10.92,988,5.46,2629,14.52,2626,14.51,81,0.45,4997,27.61,3852,21.28,11,0.32,820,24.12,23,1.64,44,3.14,468,33.43,3,0.21,359,25.64
Mie,23444,325.61,756,16.8,902,20.04,2393,53.18,9970,221.56,473,10.51,214,4.76,1281,28.47,847,18.82,31,0.69,2244,49.87,462,10.27,8,0.67,73,6.08,9,1,30,3.33,173,19.22,16,1.78,21,2.33
Shiga,15398,296.12,245,7.66,371,11.59,1741,54.41,7125,222.66,578,18.06,347,10.84,218,6.81,473,14.78,8,0.25,1478,46.19,805,25.16,-,-,62,7.75,8,1.14,14,2,74,10.57,-,-,98,14
Kyoto,33852,275.22,433,5.85,874,11.81,3819,51.61,15871,214.47,873,11.8,1368,18.49,745,10.07,933,12.61,19,0.26,1781,24.07,2689,36.34,2,0.12,145,8.53,1,0.14,12,1.71,141,20.14,1,0.14,122,17.43
Osaka,90205,293.83,3209,16.05,3806,19.03,16432,82.16,45261,226.31,2985,14.93,1235,6.18,1829,9.15,3654,18.27,121,0.61,8111,40.56,9612,48.06,21,0.41,962,18.86,27,1.59,39,2.29,696,40.94,4,0.24,403,23.71
Hyogo,62105,313.66,1585,12.38,2387,18.65,8098,63.27,31314,244.64,1990,15.55,819,6.4,1533,11.98,1994,15.58,82,0.64,3937,30.76,5146,40.2,13,0.38,500,14.71,21,1.91,24,2.18,282,25.64,1,0.09,184,16.73
Nara,15270,282.78,510,15,580,17.06,2160,63.53,6065,178.38,353,10.38,142,4.18,797,23.44,694,20.41,10,0.29,1032,30.35,1811,53.26,3,0.33,192,21.33,10,1.67,9,1.5,182,30.33,1,0.17,99,16.5
Wakayama,11511,230.22,431,13.9,488,15.74,815,26.29,3840,123.87,353,11.39,76,2.45,775,25,559,18.03,10,0.32,1286,41.48,1138,36.71,4,1,35,8.75,3,0.27,23,2.09,106,9.64,4,0.36,94,8.55
Tottori,7796,268.83,132,6.95,513,27,3550,186.84,4268,224.63,171,9,167,8.79,556,29.26,333,17.53,16,0.84,836,44,309,16.26,11,2.75,182,45.5,4,0.8,11,2.2,124,24.8,1,0.2,134,26.8
Shimane,7691,202.39,337,14.65,1052,45.74,2094,91.04,6890,299.57,205,8.91,213,9.26,559,24.3,555,24.13,13,0.57,497,21.61,715,31.09,-,-,65,21.67,1,0.13,31,3.88,130,16.25,2,0.25,236,29.5
Okayama,22436,267.1,451,8.35,602,11.15,2120,39.26,11824,218.96,546,10.11,359,6.65,637,11.8,766,14.19,15,0.28,1630,30.19,2607,48.28,7,0.58,140,11.67,5,1,13,2.6,40,8,-,-,25,5
Hiroshima,35430,310.79,1164,16.39,1710,24.08,5518,77.72,17455,245.85,966,13.61,291,4.1,1701,23.96,1130,15.92,101,1.42,1427,20.1,1907,26.86,8,0.44,563,31.28,7,0.33,8,0.38,292,13.9,3,0.14,381,18.14
Yamaguchi,24673,362.84,1256,26.17,670,13.96,5116,106.58,10284,214.25,471,9.81,296,6.17,1284,26.75,984,20.5,29,0.6,1097,22.85,1162,24.21,2,0.22,148,16.44,4,0.44,1,0.11,229,25.44,-,-,108,12
Tokushima,9422,254.65,795,34.57,381,16.57,949,41.26,6472,281.39,220,9.57,129,5.61,228,9.91,602,26.17,23,1,832,36.17,871,37.87,1,0.25,22,5.5,1,0.14,2,0.29,43,6.14,-,-,57,8.14
Kagawa,13096,278.64,299,10.68,620,22.14,1762,62.93,7268,259.57,267,9.54,311,11.11,505,18.04,534,19.07,31,1.11,1142,40.79,838,29.93,3,0.6,73,14.6,3,0.6,8,1.6,166,33.2,2,0.4,151,30.2
Ehime,21153,346.77,622,16.81,534,14.43,4092,110.59,11305,305.54,452,12.22,319,8.62,766,20.7,924,24.97,26,0.7,1751,47.32,547,14.78,4,0.5,565,70.63,3,0.5,4,0.67,96,16,-,-,80,13.33
Kochi,13657,333.1,583,22.42,385,14.81,1674,64.38,4245,163.27,269,10.35,263,10.12,239,9.19,342,13.15,85,3.27,712,27.38,612,23.54,-,-,13,6.5,8,1.33,31,5.17,190,31.67,23,3.83,199,33.17
Fukuoka,82247,415.39,3850,32.08,3328,27.73,13674,113.95,33228,276.9,2210,18.42,992,8.27,1968,16.4,3224,26.87,125,1.04,2927,24.39,6206,51.72,18,0.69,1098,42.23,22,1.57,104,7.43,937,66.93,1,0.07,25,1.79
Saga,12575,322.44,481,20.91,695,30.22,1550,67.39,3247,141.17,292,12.7,133,5.78,360,15.65,680,29.57,19,0.83,550,23.91,2022,87.91,-,-,104,26,2,0.33,14,2.33,144,24,-,-,61,10.17
Nagasaki,23945,347.03,854,19.41,722,16.41,3443,78.25,6770,153.86,632,14.36,218,4.95,397,9.02,739,16.8,9,0.2,397,9.02,1739,39.52,4,0.5,671,83.88,2,0.17,49,4.08,326,27.17,-,-,52,4.33
Kumamoto,22793,288.52,1306,26.65,745,15.2,2596,52.98,14992,305.96,514,10.49,655,13.37,1402,28.61,1349,27.53,14,0.29,1575,32.14,3210,65.51,2,0.22,636,70.67,7,0.47,70,4.67,261,17.4,2,0.13,176,11.73
Oita,19675,339.22,713,19.81,716,19.89,4634,128.72,14874,413.17,814,22.61,229,6.36,684,19,1042,28.94,48,1.33,1596,44.33,593,16.47,4,0.8,121,24.2,-,-,-,-,248,22.55,2,0.18,20,1.82
Miyazaki,21044,356.68,1424,39.56,790,21.94,3207,89.08,11715,325.42,538,14.94,786,21.83,1250,34.72,1261,35.03,15,0.42,1539,42.75,3900,108.33,8,1.33,713,118.83,2,0.29,27,3.86,204,29.14,-,-,83,11.86
Kagoshima,35299,379.56,1845,33.55,1696,30.84,5761,104.75,15372,279.49,1141,20.75,2324,42.25,858,15.6,943,17.15,39,0.71,1160,21.09,3724,67.71,-,-,426,60.86,3,0.25,14,1.17,176,14.67,-,-,126,10.5
Okinawa,26684,460.07,1597,46.97,762,22.41,1223,35.97,4972,146.24,611,17.97,2414,71,128,3.76,343,10.09,181,5.32,325,9.56,1981,58.26,14,1.56,389,43.22,33,4.71,65,9.29,375,53.57,2,0.29,74,10.57
