"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28th week, 2020",,,,,,"Data collected as of July 15, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,5940,78.16,163,3.4,101,2.1,1365,28.44,2208,46,276,5.75,81,1.69,156,3.25,551,11.48,8,0.17,52,1.08,-,-,56,4.67,1,0.14,4,0.57,57,8.14,2,0.29,2,0.29
Gunma,11040,128.37,112,2.11,343,6.47,1793,33.83,4012,75.7,356,6.72,101,1.91,208,3.92,572,10.79,34,0.64,79,1.49,-,-,156,11.14,6,0.67,3,0.33,84,9.33,1,0.11,1,0.11
Saitama,29314,115.87,538,3.38,971,6.11,7493,47.13,15986,100.54,1428,8.98,529,3.33,474,2.98,1664,10.47,74,0.47,284,1.79,25,0.63,328,8.2,9,0.82,10,0.91,76,6.91,-,-,1,0.09
Chiba,24827,117.66,309,2.32,438,3.29,7961,59.86,9554,71.83,866,6.51,283,2.13,357,2.68,1101,8.28,49,0.37,226,1.7,5,0.15,272,8,7,0.78,5,0.56,70,7.78,-,-,1,0.11
Tokyo,33387,81.63,534,2.08,845,3.29,10601,41.25,25470,99.11,1730,6.73,611,2.38,366,1.42,2496,9.71,252,0.98,366,1.42,5,0.14,167,4.51,17,0.71,20,0.83,152,6.33,21,0.88,4,0.17
Kanagawa,29720,84.91,515,2.29,638,2.84,9435,41.93,17228,76.57,1482,6.59,433,1.92,355,1.58,1874,8.33,76,0.34,319,1.42,4,0.08,669,13.38,7,0.64,11,1,43,3.91,1,0.09,3,0.27
Niigata,9882,109.8,405,7.11,910,15.96,6196,108.7,3331,58.44,575,10.09,127,2.23,159,2.79,654,11.47,23,0.4,85,1.49,17,1.7,80,8,5,0.38,4,0.31,86,6.62,1,0.08,1,0.08
Toyama,3564,74.25,73,2.52,295,10.17,2789,96.17,3326,114.69,216,7.45,79,2.72,225,7.76,271,9.34,57,1.97,22,0.76,-,-,15,2.5,1,0.2,7,1.4,48,9.6,-,-,4,0.8
Ishikawa,6189,128.94,104,3.59,212,7.31,3206,110.55,3298,113.72,390,13.45,55,1.9,231,7.97,252,8.69,7,0.24,22,0.76,-,-,10,1.43,-,-,5,1,53,10.6,-,-,1,0.2
Fukui,4975,134.46,98,4.26,269,11.7,1219,53,2720,118.26,90,3.91,33,1.43,372,16.17,195,8.48,22,0.96,14,0.61,-,-,10,3.33,5,0.83,6,1,16,2.67,3,0.5,-,-
Yamanashi,4328,105.56,42,1.75,46,1.92,663,27.63,1511,62.96,114,4.75,22,0.92,79,3.29,135,5.63,7,0.29,24,1,-,-,125,13.89,4,0.4,3,0.3,40,4,1,0.1,-,-
Nagano,11116,129.26,342,6.45,101,1.91,2024,38.19,5750,108.49,350,6.6,81,1.53,564,10.64,477,9,116,2.19,50,0.94,1,0.1,54,5.4,5,0.45,5,0.45,30,2.73,-,-,16,1.45
Gifu,11481,133.5,169,3.25,224,4.31,802,15.42,2415,46.44,108,2.08,75,1.44,177,3.4,334,6.42,12,0.23,26,0.5,1,0.09,29,2.64,-,-,-,-,35,7,-,-,3,0.6
Shizuoka,15955,114.78,260,2.92,491,5.52,3871,43.49,6862,77.1,396,4.45,156,1.75,325,3.65,780,8.76,24,0.27,130,1.46,-,-,168,7.64,8,0.8,13,1.3,65,6.5,1,0.1,-,-
Aichi,31888,163.53,576,3.16,858,4.71,6356,34.92,12392,68.09,667,3.66,384,2.11,785,4.31,1255,6.9,82,0.45,172,0.95,2,0.06,91,2.6,11,0.73,26,1.73,156,10.4,1,0.07,5,0.33
Mie,8492,119.61,290,6.59,411,9.34,1554,35.32,3500,79.55,227,5.16,75,1.7,453,10.3,457,10.39,33,0.75,46,1.05,-,-,16,1.45,9,1,8,0.89,55,6.11,-,-,1,0.11
Shiga,7144,127.57,78,2.36,117,3.55,934,28.3,2171,65.79,106,3.21,85,2.58,148,4.48,251,7.61,69,2.09,28,0.85,1,0.13,6,0.75,9,1.29,4,0.57,36,5.14,-,-,2,0.29
Kyoto,15017,120.14,174,2.29,259,3.41,2619,34.46,4264,56.11,299,3.93,185,2.43,283,3.72,574,7.55,55,0.72,61,0.8,-,-,63,3.71,1,0.17,4,0.67,81,13.5,-,-,-,-
Osaka,42882,143.42,1031,5.26,979,4.99,6894,35.17,14254,72.72,1046,5.34,375,1.91,712,3.63,1823,9.3,177,0.9,281,1.43,9,0.18,180,3.53,7,0.44,9,0.56,83,5.19,1,0.06,2,0.13
Hyogo,24341,122.93,596,4.66,687,5.37,2881,22.51,11126,86.92,603,4.71,177,1.38,535,4.18,1096,8.56,105,0.82,139,1.09,6,0.17,311,8.89,30,2.14,10,0.71,111,7.93,1,0.07,6,0.43
Nara,5928,107.78,174,5.12,156,4.59,1073,31.56,2478,72.88,140,4.12,108,3.18,273,8.03,330,9.71,29,0.85,17,0.5,1,0.1,49,4.9,4,0.67,4,0.67,28,4.67,1,0.17,7,1.17
Wakayama,4322,88.2,314,10.83,174,6,769,26.52,1696,58.48,105,3.62,27,0.93,213,7.34,249,8.59,13,0.45,15,0.52,5,1.25,6,1.5,11,1,9,0.82,74,6.73,2,0.18,1,0.09
Tottori,3159,108.93,49,2.58,210,11.05,1992,104.84,2084,109.68,167,8.79,29,1.53,314,16.53,179,9.42,26,1.37,13,0.68,-,-,49,9.8,3,0.6,2,0.4,29,5.8,-,-,1,0.2
Shimane,3549,93.39,74,3.22,108,4.7,775,33.7,2031,88.3,116,5.04,30,1.3,171,7.43,372,16.17,12,0.52,17,0.74,-,-,3,1,2,0.25,5,0.63,17,2.13,-,-,-,-
Okayama,12125,144.35,106,1.96,432,8,1184,21.93,5458,101.07,253,4.69,82,1.52,320,5.93,384,7.11,23,0.43,84,1.56,2,0.17,33,2.75,7,1.4,1,0.2,17,3.4,-,-,1,0.2
Hiroshima,10533,93.21,290,4.14,771,11.01,2330,33.29,6849,97.84,355,5.07,110,1.57,340,4.86,621,8.87,38,0.54,117,1.67,6,0.33,194,10.78,4,0.2,3,0.15,67,3.35,-,-,11,0.55
Yamaguchi,5478,81.76,465,10.11,256,5.57,1751,38.07,4131,89.8,229,4.98,147,3.2,352,7.65,659,14.33,54,1.17,55,1.2,-,-,48,5.33,-,-,4,0.44,52,5.78,-,-,13,1.44
Tokushima,3092,83.57,112,4.87,133,5.78,348,15.13,2185,95,128,5.57,40,1.74,109,4.74,244,10.61,6,0.26,23,1,-,-,17,4.25,3,0.5,1,0.17,36,6,-,-,1,0.17
Kagawa,5018,109.09,123,4.56,196,7.26,902,33.41,4315,159.81,171,6.33,54,2,223,8.26,394,14.59,40,1.48,34,1.26,3,0.75,17,4.25,2,0.5,3,0.75,45,11.25,1,0.25,3,0.75
Ehime,8120,133.11,109,2.95,150,4.05,2300,62.16,4796,129.62,184,4.97,69,1.86,353,9.54,595,16.08,13,0.35,226,6.11,4,0.5,227,28.38,1,0.17,1,0.17,28,4.67,-,-,6,1
Kochi,7096,150.98,174,6,133,4.59,1227,42.31,1659,57.21,122,4.21,212,7.31,214,7.38,271,9.34,26,0.9,65,2.24,-,-,9,3,2,0.25,1,0.13,71,8.88,-,-,6,0.75
Fukuoka,24821,125.99,625,5.25,1212,10.18,12411,104.29,13973,117.42,1531,12.87,768,6.45,1064,8.94,1963,16.5,432,3.63,331,2.78,1,0.04,181,7.24,10,0.67,13,0.87,87,5.8,-,-,2,0.13
Saga,4816,123.49,75,3.26,385,16.74,1498,65.13,1745,75.87,197,8.57,229,9.96,299,13,407,17.7,83,3.61,17,0.74,-,-,12,4,6,1,4,0.67,22,3.67,-,-,1,0.17
Nagasaki,9860,140.86,87,1.98,497,11.3,2898,65.86,3709,84.3,395,8.98,218,4.95,452,10.27,502,11.41,562,12.77,53,1.2,2,0.25,38,4.75,3,0.25,1,0.08,78,6.5,-,-,3,0.25
Kumamoto,6617,82.71,158,3.16,510,10.2,2034,40.68,4450,89,460,9.2,496,9.92,785,15.7,911,18.22,191,3.82,87,1.74,-,-,198,24.75,3,0.2,5,0.33,39,2.6,1,0.07,4,0.27
Oita,6906,119.07,121,3.36,213,5.92,1437,39.92,5803,161.19,333,9.25,133,3.69,535,14.86,570,15.83,69,1.92,77,2.14,1,0.2,43,8.6,-,-,1,0.09,70,6.36,-,-,-,-
Miyazaki,8216,141.66,52,1.49,566,16.17,2715,77.57,6382,182.34,321,9.17,141,4.03,431,12.31,753,21.51,54,1.54,68,1.94,-,-,76,12.67,4,0.57,-,-,6,0.86,-,-,3,0.43
Kagoshima,11144,122.46,294,5.55,1342,25.32,2876,54.26,8170,154.15,416,7.85,464,8.75,463,8.74,711,13.42,493,9.3,120,2.26,1,0.14,97,13.86,5,0.42,1,0.08,17,1.42,-,-,7,0.58
Okinawa,8161,143.18,33,1,310,9.39,1621,49.12,1665,50.45,390,11.82,97,2.94,35,1.06,283,8.58,189,5.73,53,1.61,-,-,140,15.56,16,2.29,20,2.86,40,5.71,2,0.29,44,6.29
