"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24th week, 2021",,,,,,"Data collected as of June 23, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,7,0.09,797,16.6,140,2.92,441,9.19,2336,48.67,97,2.02,39,0.81,25,0.52,523,10.9,21,0.44,54,1.13,1,0.08,86,7.17,2,0.29,9,1.29,16,2.29,-,-,-,-
Gunma,7,0.08,63,1.17,249,4.61,500,9.26,3799,70.35,88,1.63,34,0.63,16,0.3,577,10.69,9,0.17,72,1.33,-,-,128,9.14,3,0.33,1,0.11,4,0.44,-,-,2,0.22
Saitama,25,0.1,494,3.11,837,5.26,1826,11.48,11920,74.97,513,3.23,128,0.81,77,0.48,1854,11.66,60,0.38,225,1.42,11,0.28,179,4.59,7,0.64,12,1.09,6,0.55,-,-,3,0.27
Chiba,31,0.15,580,4.43,369,2.82,1578,12.05,6012,45.89,468,3.57,72,0.55,59,0.45,1145,8.74,59,0.45,163,1.24,2,0.06,167,5.06,5,0.56,9,1,9,1,-,-,3,0.33
Tokyo,30,0.07,3184,12.39,762,2.96,2077,8.08,19992,77.79,636,2.47,232,0.9,151,0.59,2737,10.65,111,0.43,283,1.1,-,-,116,3.14,6,0.24,12,0.48,9,0.36,12,0.48,3,0.12
Kanagawa,22,0.06,2676,11.89,511,2.27,2141,9.52,12437,55.28,619,2.75,117,0.52,102,0.45,2038,9.06,62,0.28,235,1.04,6,0.12,381,7.62,3,0.27,8,0.73,12,1.09,-,-,1,0.09
Niigata,17,0.19,267,4.77,825,14.73,2368,42.29,2779,49.63,255,4.55,42,0.75,37,0.66,575,10.27,19,0.34,78,1.39,9,0.9,32,3.2,5,0.38,6,0.46,15,1.15,-,-,-,-
Toyama,5,0.1,1809,62.38,252,8.69,758,26.14,2102,72.48,54,1.86,18,0.62,19,0.66,246,8.48,19,0.66,16,0.55,-,-,1,0.14,1,0.2,2,0.4,9,1.8,-,-,1,0.2
Ishikawa,-,-,1520,52.41,358,12.34,520,17.93,2059,71,143,4.93,13,0.45,6,0.21,286,9.86,3,0.1,18,0.62,-,-,11,1.57,-,-,-,-,9,1.8,-,-,1,0.2
Fukui,-,-,1233,53.61,242,10.52,440,19.13,3022,131.39,64,2.78,3,0.13,5,0.22,214,9.3,11,0.48,14,0.61,-,-,6,2,12,2,2,0.33,1,0.17,-,-,-,-
Yamanashi,-,-,79,3.29,18,0.75,169,7.04,1115,46.46,34,1.42,5,0.21,13,0.54,141,5.88,5,0.21,18,0.75,-,-,30,3.33,-,-,3,0.3,4,0.4,-,-,-,-
Nagano,7,0.08,16,0.3,123,2.32,649,12.25,3897,73.53,174,3.28,24,0.45,25,0.47,432,8.15,47,0.89,36,0.68,1,0.09,16,1.45,5,0.5,4,0.4,3,0.3,-,-,1,0.1
Gifu,26,0.3,1243,23.9,208,4,449,8.63,1823,35.06,53,1.02,18,0.35,20,0.38,303,5.83,26,0.5,18,0.35,1,0.09,10,0.91,-,-,-,-,3,0.6,-,-,1,0.2
Shizuoka,7,0.05,3476,39.5,468,5.32,940,10.68,5374,61.07,223,2.53,51,0.58,39,0.44,740,8.41,18,0.2,90,1.02,-,-,35,1.59,6,0.6,9,0.9,2,0.2,-,-,-,-
Aichi,30,0.15,4444,24.42,580,3.19,1897,10.42,10221,56.16,295,1.62,80,0.44,42,0.23,1189,6.53,90,0.49,139,0.76,-,-,69,1.97,3,0.2,15,1,1,0.07,-,-,1,0.07
Mie,22,0.32,1079,24.52,216,4.91,314,7.14,3699,84.07,111,2.52,19,0.43,10,0.23,399,9.07,116,2.64,27,0.61,-,-,10,0.83,1,0.11,2,0.22,18,2,-,-,1,0.11
Shiga,26,0.44,583,16.66,124,3.54,479,13.69,1819,51.97,74,2.11,29,0.83,10,0.29,271,7.74,65,1.86,25,0.71,-,-,6,0.75,10,1.43,-,-,1,0.14,-,-,-,-
Kyoto,61,0.49,1502,19.76,315,4.14,1147,15.09,4419,58.14,192,2.53,63,0.83,14,0.18,463,6.09,58,0.76,58,0.76,-,-,31,1.82,1,0.14,3,0.43,3,0.43,-,-,-,-
Osaka,62,0.21,9714,49.56,1073,5.47,2751,14.04,15027,76.67,463,2.36,140,0.71,75,0.38,1591,8.12,162,0.83,213,1.09,2,0.04,127,2.44,2,0.13,8,0.5,2,0.13,-,-,2,0.13
Hyogo,24,0.12,3206,25.05,731,5.71,1399,10.93,11555,90.27,257,2.01,94,0.73,46,0.36,1053,8.23,53,0.41,172,1.34,-,-,134,3.83,5,0.36,24,1.71,6,0.43,1,0.07,5,0.36
Nara,1,0.02,1766,51.94,308,9.06,348,10.24,2316,68.12,47,1.38,44,1.29,6,0.18,307,9.03,16,0.47,24,0.71,1,0.1,47,4.7,5,0.83,3,0.5,1,0.17,-,-,2,0.33
Wakayama,1,0.02,691,23.03,126,4.2,505,16.83,2037,67.9,64,2.13,5,0.17,8,0.27,237,7.9,6,0.2,22,0.73,-,-,17,4.25,11,1,3,0.27,11,1,-,-,1,0.09
Tottori,4,0.14,13,0.68,177,9.32,1225,64.47,1784,93.89,74,3.89,26,1.37,9,0.47,179,9.42,24,1.26,7,0.37,1,0.2,12,2.4,4,0.8,2,0.4,1,0.2,-,-,-,-
Shimane,14,0.37,81,3.52,129,5.61,231,10.04,3018,131.22,111,4.83,91,3.96,4,0.17,295,12.83,6,0.26,5,0.22,-,-,2,0.67,6,0.75,8,1,4,0.5,-,-,-,-
Okayama,42,0.5,371,6.87,254,4.7,442,8.19,5633,104.31,108,2,65,1.2,17,0.31,403,7.46,65,1.2,71,1.31,-,-,18,1.5,3,0.6,2,0.4,2,0.4,-,-,1,0.2
Hiroshima,17,0.15,1182,16.65,497,7,717,10.1,8714,122.73,176,2.48,140,1.97,21,0.3,568,8,69,0.97,71,1,2,0.11,112,5.89,1,0.05,2,0.1,11,0.52,-,-,3,0.14
Yamaguchi,9,0.14,3048,67.73,180,4,805,17.89,3768,83.73,92,2.04,28,0.62,23,0.51,547,12.16,12,0.27,35,0.78,-,-,27,3,-,-,3,0.33,22,2.44,-,-,-,-
Tokushima,3,0.08,107,4.65,133,5.78,166,7.22,1453,63.17,44,1.91,5,0.22,3,0.13,235,10.22,83,3.61,13,0.57,-,-,8,2,-,-,2,0.29,1,0.14,-,-,-,-
Kagawa,2,0.04,135,4.82,261,9.32,332,11.86,3411,121.82,77,2.75,64,2.29,14,0.5,296,10.57,750,26.79,46,1.64,1,0.2,14,2.8,-,-,4,0.8,-,-,-,-,-,-
Ehime,8,0.13,162,4.5,230,6.39,589,16.36,6359,176.64,70,1.94,40,1.11,17,0.47,510,14.17,160,4.44,45,1.25,1,0.13,150,18.75,1,0.17,4,0.67,1,0.17,-,-,2,0.33
Kochi,3,0.07,264,9.43,142,5.07,213,7.61,3128,111.71,86,3.07,107,3.82,25,0.89,253,9.04,469,16.75,14,0.5,-,-,11,3.67,2,0.25,1,0.13,6,0.75,-,-,2,0.25
Fukuoka,5,0.03,9828,81.9,1267,10.56,6365,53.04,10110,84.25,443,3.69,184,1.53,64,0.53,1758,14.65,65,0.54,173,1.44,6,0.23,144,5.54,9,0.64,9,0.64,8,0.57,-,-,-,-
Saga,-,-,1823,79.26,278,12.09,601,26.13,740,32.17,69,3,43,1.87,6,0.26,419,18.22,10,0.43,9,0.39,-,-,6,1.5,4,0.67,2,0.33,5,0.83,-,-,-,-
Nagasaki,6,0.09,2615,60.81,300,6.98,1567,36.44,1975,45.93,182,4.23,67,1.56,16,0.37,414,9.63,14,0.33,49,1.14,-,-,9,1.13,6,0.5,7,0.58,31,2.58,-,-,1,0.08
Kumamoto,3,0.04,3137,62.74,335,6.7,534,10.68,3368,67.36,144,2.88,479,9.58,37,0.74,825,16.5,95,1.9,38,0.76,-,-,119,13.22,-,-,7,0.47,2,0.13,-,-,1,0.07
Oita,2,0.03,1209,33.58,198,5.5,392,10.89,4495,124.86,245,6.81,28,0.78,16,0.44,471,13.08,22,0.61,45,1.25,-,-,22,4.4,-,-,1,0.09,22,2,-,-,-,-
Miyazaki,1,0.02,3302,91.72,398,11.06,1183,32.86,5481,152.25,123,3.42,160,4.44,18,0.5,568,15.78,65,1.81,31,0.86,-,-,75,12.5,-,-,-,-,-,-,-,-,-,-
Kagoshima,6,0.07,968,17.93,1048,19.41,1126,20.85,7648,141.63,242,4.48,137,2.54,20,0.37,494,9.15,44,0.81,63,1.17,-,-,59,8.43,3,0.25,3,0.25,1,0.08,-,-,1,0.08
Okinawa,13,0.23,324,9.53,409,12.03,697,20.5,1372,40.35,193,5.68,83,2.44,4,0.12,206,6.06,77,2.26,45,1.32,1,0.11,134,14.89,14,2,10,1.43,2,0.29,-,-,1,0.14
