"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"23rd week, 2015",,,,,,"Data collected as of June 10, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Gunma,19500,201.03,423,7.17,379,6.42,4392,74.44,9144,154.98,451,7.64,904,15.32,674,11.42,678,11.49,17,0.29,97,1.64,429,7.27,1,0.08,435,33.46,4,0.5,5,0.63,56,7,-,-,182,22.75
Saitama,41274,169.16,942,6.12,1425,9.25,10870,70.58,28190,183.05,2233,14.5,1319,8.56,3537,22.97,2074,13.47,31,0.2,203,1.32,1952,12.68,19,0.48,428,10.7,2,0.2,16,1.6,72,7.2,11,1.1,110,11
Chiba,48070,228.9,513,3.89,1345,10.19,8752,66.3,18464,139.88,1409,10.67,435,3.3,2326,17.62,1341,10.16,26,0.2,101,0.77,1229,9.31,6,0.18,469,14.21,9,1,16,1.78,16,1.78,10,1.11,49,5.44
Tokyo,57764,140.55,1342,5.18,1913,7.39,17414,67.24,44877,173.27,3196,12.34,1466,5.66,5458,21.07,3287,12.69,109,0.42,319,1.23,1457,5.63,5,0.13,341,8.97,23,0.92,21,0.84,104,4.16,15,0.6,82,3.28
Kanagawa,53765,163.92,908,4.43,1167,5.69,11656,56.86,31573,154.01,3203,15.62,1364,6.65,4087,19.94,2634,12.85,40,0.2,197,0.96,811,3.96,36,0.78,756,16.43,9,0.9,9,0.9,68,6.8,-,-,122,12.2
Niigata,26544,279.41,561,9.35,1410,23.5,5706,95.1,9088,151.47,962,16.03,511,8.52,786,13.1,728,12.13,30,0.5,49,0.82,305,5.08,8,0.8,123,12.3,2,0.15,-,-,66,5.08,41,3.15,37,2.85
Toyama,11348,236.42,137,4.72,454,15.66,1971,67.97,5464,188.41,562,19.38,454,15.66,87,3,235,8.1,1,0.03,79,2.72,164,5.66,1,0.14,20,2.86,1,0.2,-,-,144,28.8,-,-,30,6
Ishikawa,13446,280.13,172,5.93,347,11.97,3275,112.93,5780,199.31,428,14.76,59,2.03,598,20.62,286,9.86,1,0.03,19,0.66,567,19.55,-,-,32,4.57,1,0.2,-,-,94,18.8,-,-,73,14.6
Fukui,11178,349.31,233,10.59,306,13.91,1615,73.41,5985,272.05,208,9.45,565,25.68,46,2.09,248,11.27,6,0.27,17,0.77,392,17.82,-,-,19,6.33,6,1,8,1.33,7,1.17,-,-,98,16.33
Yamanashi,8718,217.95,99,4.13,75,3.13,1175,48.96,3380,140.83,173,7.21,86,3.58,146,6.08,159,6.63,2,0.08,11,0.46,24,1,-,-,53,5.89,2,0.2,5,0.5,20,2,-,-,68,6.8
Nagano,22272,258.98,346,6.53,184,3.47,2903,54.77,8756,165.21,518,9.77,128,2.42,566,10.68,439,8.28,23,0.43,30,0.57,58,1.09,2,0.2,79,7.9,-,-,5,0.45,124,11.27,-,-,77,7
Gifu,21848,254.05,267,5.13,433,8.33,1300,25,5632,108.31,324,6.23,174,3.35,312,6,417,8.02,6,0.12,390,7.5,66,1.27,-,-,51,4.64,1,0.2,-,-,23,4.6,-,-,70,14
Shizuoka,33426,242.22,576,6.55,684,7.77,6847,77.81,12312,139.91,896,10.18,611,6.94,996,11.32,796,9.05,11,0.13,187,2.13,287,3.26,3,0.14,124,5.9,2,0.2,9,0.9,74,7.4,26,2.6,55,5.5
Aichi,64251,329.49,866,4.78,1432,7.91,8453,46.7,24834,137.2,1399,7.73,1119,6.18,717,3.96,1646,9.09,36,0.2,633,3.5,1022,5.65,10,0.29,171,5.03,8,0.57,1,0.07,75,5.36,-,-,155,11.07
Mie,17203,238.93,282,6.27,578,12.84,2284,50.76,6580,146.22,340,7.56,663,14.73,293,6.51,513,11.4,15,0.33,220,4.89,64,1.42,2,0.17,25,2.08,9,1,6,0.67,51,5.67,-,-,11,1.22
Shiga,13606,261.65,236,7.38,215,6.72,1514,47.31,4522,141.31,375,11.72,573,17.91,649,20.28,274,8.56,2,0.06,167,5.22,199,6.22,-,-,25,3.13,4,0.57,4,0.57,18,2.57,-,-,37,5.29
Kyoto,21690,177.79,259,3.55,544,7.45,2448,33.53,9135,125.14,534,7.32,1305,17.88,517,7.08,579,7.93,5,0.07,93,1.27,295,4.04,1,0.06,96,5.65,3,0.5,2,0.33,6,1,-,-,93,15.5
Osaka,52676,171.58,2844,14.29,1593,8.01,11357,57.07,30676,154.15,2521,12.67,6116,30.73,1581,7.94,2293,11.52,71,0.36,347,1.74,1058,5.32,19,0.37,282,5.53,4,0.24,13,0.76,122,7.18,1,0.06,239,14.06
Hyogo,42972,217.03,1418,11.08,1355,10.59,6049,47.26,22874,178.7,1529,11.95,3881,30.32,865,6.76,1277,9.98,39,0.3,208,1.63,780,6.09,8,0.23,454,12.97,11,1,13,1.18,37,3.36,-,-,49,4.45
Nara,7960,147.41,385,11.32,251,7.38,1391,40.91,3911,115.03,290,8.53,840,24.71,114,3.35,285,8.38,4,0.12,25,0.74,104,3.06,2,0.22,68,7.56,6,1,2,0.33,10,1.67,-,-,102,17
Wakayama,9302,186.04,582,18.77,153,4.94,798,25.74,2803,90.42,276,8.9,736,23.74,84,2.71,273,8.81,4,0.13,55,1.77,44,1.42,2,0.5,26,6.5,6,0.55,2,0.18,44,4,1,0.09,73,6.64
Tottori,7324,252.55,67,3.53,152,8,2584,136,3189,167.84,130,6.84,626,32.95,58,3.05,206,10.84,21,1.11,40,2.11,79,4.16,-,-,5,1.67,2,0.4,1,0.2,6,1.2,-,-,95,19
Shimane,8393,220.87,228,9.91,310,13.48,2098,91.22,3491,151.78,229,9.96,1057,45.96,37,1.61,304,13.22,-,-,24,1.04,197,8.57,1,0.33,3,1,2,0.25,16,2,38,4.75,1,0.13,73,9.13
Okayama,25525,303.87,270,5,257,4.76,1731,32.06,9009,166.83,521,9.65,727,13.46,122,2.26,444,8.22,16,0.3,76,1.41,319,5.91,5,0.42,67,5.58,2,0.4,-,-,2,0.4,-,-,27,5.4
Hiroshima,29711,260.62,472,6.65,883,12.44,4727,66.58,12903,181.73,691,9.73,747,10.52,80,1.13,726,10.23,27,0.38,75,1.06,946,13.32,7,0.37,235,12.37,1,0.05,13,0.62,76,3.62,4,0.19,105,5
Yamaguchi,22590,332.21,746,15.87,265,5.64,3833,81.55,8551,181.94,796,16.94,779,16.57,121,2.57,757,16.11,6,0.13,79,1.68,63,1.34,-,-,43,4.78,-,-,-,-,32,3.56,-,-,39,4.33
Tokushima,8444,228.22,443,19.26,188,8.17,744,32.35,3477,151.17,245,10.65,1074,46.7,16,0.7,356,15.48,7,0.3,28,1.22,16,0.7,-,-,7,1.75,3,0.43,3,0.43,21,3,-,-,28,4
Kagawa,10070,214.26,339,12.11,230,8.21,1133,40.46,4331,154.68,201,7.18,1056,37.71,113,4.04,325,11.61,8,0.29,83,2.96,78,2.79,3,0.6,18,3.6,1,0.2,5,1,67,13.4,1,0.2,57,11.4
Ehime,14694,240.89,642,17.35,147,3.97,2622,70.86,7823,211.43,297,8.03,351,9.49,70,1.89,530,14.32,4,0.11,284,7.68,312,8.43,1,0.13,286,35.75,1,0.17,2,0.33,5,0.83,-,-,12,2
Kochi,15264,318,396,13.2,60,2,1384,46.13,3651,121.7,279,9.3,732,24.4,41,1.37,282,9.4,9,0.3,26,0.87,429,14.3,-,-,6,2,7,0.88,7,0.88,94,11.75,20,2.5,53,6.63
Fukuoka,66257,334.63,2159,17.99,1292,10.77,10675,88.96,25367,211.39,1963,16.36,4679,38.99,2167,18.06,2069,17.24,69,0.58,806,6.72,1868,15.57,11,0.42,321,12.35,16,1.07,14,0.93,38,2.53,-,-,29,1.93
Saga,12756,335.68,407,17.7,197,8.57,1231,53.52,3827,166.39,384,16.7,1191,51.78,240,10.43,376,16.35,6,0.26,40,1.74,784,34.09,-,-,14,3.5,2,0.33,5,0.83,44,7.33,-,-,83,13.83
Nagasaki,21781,311.16,674,15.32,252,5.73,2392,54.36,6884,156.45,390,8.86,1854,42.14,366,8.32,467,10.61,5,0.11,147,3.34,625,14.2,14,1.75,70,8.75,2,0.17,6,0.5,81,6.75,-,-,85,7.08
Kumamoto,26072,325.9,678,13.56,389,7.78,1549,30.98,12019,240.38,661,13.22,2121,42.42,121,2.42,876,17.52,11,0.22,297,5.94,428,8.56,-,-,257,28.56,2,0.13,13,0.87,34,2.27,-,-,75,5
Oita,22655,390.6,432,12,281,7.81,2136,59.33,11217,311.58,799,22.19,1310,36.39,564,15.67,698,19.39,23,0.64,157,4.36,403,11.19,-,-,168,33.6,-,-,3,0.27,28,2.55,-,-,49,4.45
Miyazaki,25565,433.31,1120,31.11,667,18.53,1759,48.86,8627,239.64,678,18.83,645,17.92,39,1.08,777,21.58,9,0.25,401,11.14,99,2.75,4,0.67,267,44.5,-,-,4,0.57,-,-,-,-,29,4.14
Kagoshima,32311,347.43,905,16.45,803,14.6,4992,90.76,12454,226.44,759,13.8,1425,25.91,587,10.67,585,10.64,34,0.62,251,4.56,238,4.33,1,0.14,80,11.43,2,0.17,2,0.17,1,0.08,-,-,26,2.17
Okinawa,26850,462.93,881,25.91,300,8.82,1062,31.24,2198,64.65,725,21.32,1656,48.71,114,3.35,290,8.53,81,2.38,134,3.94,2181,64.15,8,0.8,189,18.9,20,2.86,59,8.43,50,7.14,2,0.29,70,10
