"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40th week, 2020",,,,,,"Data collected as of October 7, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,5942,78.18,164,3.42,134,2.79,1560,32.5,2674,55.71,335,6.98,137,2.85,163,3.4,890,18.54,23,0.48,92,1.92,-,-,78,6.5,3,0.43,7,1,66,9.43,3,0.43,2,0.29
Gunma,11040,128.37,113,2.13,444,8.38,2084,39.32,5021,94.74,425,8.02,150,2.83,221,4.17,905,17.08,77,1.45,117,2.21,-,-,200,14.29,9,1,4,0.44,87,9.67,2,0.22,1,0.11
Saitama,29315,116.79,547,3.44,1243,7.82,8400,52.83,20169,126.85,1711,10.76,728,4.58,515,3.24,2738,17.22,287,1.81,423,2.66,36,0.92,429,11,9,0.82,20,1.82,83,7.55,-,-,1,0.09
Chiba,24828,118.23,310,2.35,538,4.08,9147,69.3,11697,88.61,1027,7.78,392,2.97,372,2.82,1803,13.66,160,1.21,333,2.52,6,0.18,360,10.91,11,1.22,10,1.11,81,9,-,-,1,0.11
Tokyo,33388,81.83,540,2.11,1079,4.21,11835,46.23,31996,124.98,2062,8.05,923,3.61,416,1.63,4079,15.93,539,2.11,522,2.04,9,0.24,262,7.08,24,1,27,1.13,156,6.5,24,1,7,0.29
Kanagawa,29720,85.9,524,2.34,816,3.64,10646,47.53,21248,94.86,1752,7.82,674,3.01,382,1.71,3117,13.92,231,1.03,463,2.07,4,0.08,904,18.08,8,0.73,18,1.64,45,4.09,1,0.09,3,0.27
Niigata,9883,109.81,411,7.21,1188,20.84,6917,121.35,4132,72.49,698,12.25,251,4.4,165,2.89,1007,17.67,46,0.81,117,2.05,19,1.9,99,9.9,5,0.38,4,0.31,95,7.31,3,0.23,1,0.08
Toyama,3564,74.25,74,2.55,357,12.31,3003,103.55,4265,147.07,244,8.41,113,3.9,230,7.93,442,15.24,94,3.24,32,1.1,-,-,18,3,2,0.4,7,1.4,62,12.4,1,0.2,4,0.8
Ishikawa,6189,128.94,107,3.69,265,9.14,3402,117.31,4101,141.41,414,14.28,103,3.55,237,8.17,441,15.21,16,0.55,32,1.1,-,-,10,1.43,-,-,6,1.2,61,12.2,-,-,1,0.2
Fukui,4975,134.46,98,4.26,348,15.13,1384,60.17,3271,142.22,109,4.74,55,2.39,378,16.43,320,13.91,40,1.74,32,1.39,-,-,14,4.67,7,1.17,6,1,16,2.67,3,0.5,-,-
Yamanashi,4328,105.56,42,1.75,50,2.08,728,30.33,1937,80.71,143,5.96,41,1.71,82,3.42,227,9.46,25,1.04,38,1.58,1,0.11,150,16.67,7,0.7,3,0.3,44,4.4,1,0.1,-,-
Nagano,11116,129.26,344,6.49,139,2.62,2319,43.75,7197,135.79,408,7.7,124,2.34,576,10.87,743,14.02,280,5.28,78,1.47,1,0.1,68,6.8,6,0.55,8,0.73,35,3.18,-,-,16,1.45
Gifu,11482,133.51,180,3.46,303,5.83,1003,19.29,2975,57.21,138,2.65,106,2.04,178,3.42,536,10.31,20,0.38,46,0.88,1,0.09,40,3.64,-,-,-,-,36,7.2,-,-,4,0.8
Shizuoka,15955,114.78,262,2.94,636,7.15,4291,48.21,8690,97.64,500,5.62,242,2.72,345,3.88,1206,13.55,218,2.45,195,2.19,1,0.05,228,10.36,10,1,18,1.8,74,7.4,1,0.1,-,-
Aichi,31888,163.53,591,3.25,1032,5.67,7422,40.78,15589,85.65,798,4.38,486,2.67,814,4.47,1995,10.96,192,1.05,263,1.45,4,0.11,124,3.54,17,1.13,28,1.87,163,10.87,1,0.07,7,0.47
Mie,8492,119.61,290,6.59,501,11.39,1701,38.66,4486,101.95,302,6.86,97,2.2,459,10.43,749,17.02,52,1.18,54,1.23,-,-,25,2.27,11,1.22,10,1.11,63,7,-,-,1,0.11
Shiga,7144,125.33,80,2.35,157,4.62,1112,32.71,2829,83.21,153,4.5,123,3.62,154,4.53,398,11.71,199,5.85,47,1.38,1,0.13,7,0.88,13,1.86,6,0.86,39,5.57,-,-,2,0.29
Kyoto,15018,120.14,174,2.29,405,5.33,3148,41.42,5398,71.03,364,4.79,250,3.29,291,3.83,861,11.33,226,2.97,83,1.09,-,-,85,5,2,0.33,8,1.33,84,14,-,-,-,-
Osaka,42892,143.45,1050,5.36,1515,7.73,7949,40.56,18484,94.31,1269,6.47,561,2.86,728,3.71,2929,14.94,891,4.55,433,2.21,9,0.18,266,5.22,9,0.56,14,0.88,91,5.69,1,0.06,3,0.19
Hyogo,24344,122.95,601,4.7,898,7.02,3414,26.67,14698,114.83,778,6.08,346,2.7,563,4.4,1706,13.33,460,3.59,222,1.73,7,0.2,395,11.29,34,2.43,23,1.64,120,8.57,1,0.07,6,0.43
Nara,5928,107.78,174,5.12,222,6.53,1197,35.21,3154,92.76,187,5.5,152,4.47,277,8.15,508,14.94,169,4.97,27,0.79,2,0.2,67,6.7,6,1,4,0.67,29,4.83,1,0.17,9,1.5
Wakayama,4324,88.24,315,10.86,216,7.45,861,29.69,2168,74.76,154,5.31,39,1.34,216,7.45,417,14.38,49,1.69,30,1.03,5,1.25,16,4,12,1.09,9,0.82,106,9.64,2,0.18,1,0.09
Tottori,3159,108.93,50,2.63,270,14.21,2470,130,2555,134.47,192,10.11,62,3.26,315,16.58,283,14.89,158,8.32,19,1,-,-,51,10.2,3,0.6,3,0.6,29,5.8,-,-,1,0.2
Shimane,3549,93.39,75,3.26,130,5.65,914,39.74,2665,115.87,136,5.91,57,2.48,174,7.57,535,23.26,70,3.04,22,0.96,-,-,4,1.33,3,0.38,6,0.75,20,2.5,-,-,-,-
Okayama,12126,144.36,157,2.91,539,9.98,1325,24.54,6980,129.26,318,5.89,325,6.02,325,6.02,617,11.43,559,10.35,106,1.96,3,0.25,74,6.17,7,1.4,2,0.4,18,3.6,-,-,1,0.2
Hiroshima,10533,93.21,293,4.13,1002,14.11,2761,38.89,8591,121,426,6,245,3.45,341,4.8,975,13.73,242,3.41,153,2.15,6,0.33,237,13.17,7,0.35,5,0.25,68,3.4,-,-,11,0.55
Yamaguchi,5478,81.76,559,12.15,296,6.43,2100,45.65,5132,111.57,275,5.98,255,5.54,357,7.76,963,20.93,1068,23.22,75,1.63,-,-,72,8,2,0.22,5,0.56,59,6.56,-,-,14,1.56
Tokushima,3092,85.89,127,5.52,174,7.57,404,17.57,2795,121.52,162,7.04,58,2.52,112,4.87,396,17.22,19,0.83,34,1.48,-,-,25,6.25,3,0.5,2,0.33,39,6.5,-,-,1,0.17
Kagawa,5019,109.11,129,4.78,300,11.11,1021,37.81,5411,200.41,196,7.26,88,3.26,226,8.37,596,22.07,116,4.3,54,2,4,1,26,6.5,2,0.5,4,1,47,11.75,1,0.25,3,0.75
Ehime,8121,133.13,112,3.03,207,5.59,2655,71.76,5999,162.14,243,6.57,89,2.41,365,9.86,891,24.08,88,2.38,256,6.92,5,0.63,311,38.88,2,0.33,1,0.17,29,4.83,-,-,6,1
Kochi,7097,154.28,175,6.25,255,9.11,1371,48.96,2069,73.89,180,6.43,567,20.25,235,8.39,411,14.68,84,3,86,3.07,-,-,13,4.33,2,0.25,1,0.13,86,10.75,-,-,7,0.88
Fukuoka,24825,126.02,640,5.38,1581,13.29,15368,129.14,18180,152.77,1745,14.66,1065,8.95,1079,9.07,2967,24.93,3699,31.08,412,3.46,1,0.04,213,8.52,15,1,21,1.4,95,6.33,-,-,2,0.13
Saga,4816,123.49,107,4.65,450,19.57,1796,78.09,1949,84.74,222,9.65,272,11.83,302,13.13,584,25.39,933,40.57,30,1.3,-,-,12,4,6,1,6,1,31,5.17,-,-,1,0.17
Nagasaki,9860,140.86,104,2.36,566,12.86,3724,84.64,4331,98.43,459,10.43,274,6.23,458,10.41,719,16.34,1536,34.91,85,1.93,2,0.25,45,5.63,7,0.58,4,0.33,94,7.83,-,-,3,0.25
Kumamoto,6617,82.71,159,3.18,612,12.24,2278,45.56,5756,115.12,568,11.36,743,14.86,797,15.94,1345,26.9,2021,40.42,122,2.44,-,-,272,34,3,0.2,7,0.47,39,2.6,1,0.07,4,0.27
Oita,6906,119.07,121,3.36,284,7.89,1614,44.83,7575,210.42,431,11.97,183,5.08,540,15,872,24.22,879,24.42,96,2.67,1,0.2,59,11.8,-,-,2,0.18,100,9.09,-,-,-,-
Miyazaki,8216,141.66,53,1.51,730,20.86,3641,104.03,7853,224.37,394,11.26,247,7.06,438,12.51,1082,30.91,490,14,112,3.2,-,-,111,18.5,4,0.57,-,-,7,1,-,-,3,0.43
Kagoshima,11144,122.46,1140,21.51,1629,30.74,3361,63.42,9853,185.91,550,10.38,1048,19.77,475,8.96,1034,19.51,1647,31.08,174,3.28,1,0.14,108,15.43,5,0.42,1,0.08,20,1.67,-,-,7,0.58
Okinawa,8174,143.4,277,8.39,594,18,1992,60.36,2003,60.7,439,13.3,307,9.3,41,1.24,420,12.73,330,10,101,3.06,-,-,173,19.22,18,2.57,25,3.57,42,6,3,0.43,45,6.43
