"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22nd week, 2020",,,,,,"Data collected as of June 3, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,5935,78.09,163,3.4,78,1.63,1247,25.98,1949,40.6,252,5.25,43,0.9,150,3.13,362,7.54,5,0.1,38,0.79,-,-,43,3.58,-,-,1,0.14,51,7.29,-,-,2,0.29
Gunma,11040,129.88,112,2.11,323,6.09,1592,30.04,3394,64.04,306,5.77,70,1.32,200,3.77,371,7,14,0.26,51,0.96,-,-,125,8.93,6,0.67,2,0.22,81,9,1,0.11,1,0.11
Saitama,29310,116.31,534,3.36,931,5.86,6847,43.06,13684,86.06,1333,8.38,379,2.38,454,2.86,1091,6.86,38,0.24,215,1.35,19,0.48,278,6.95,6,0.55,6,0.55,74,6.73,-,-,1,0.09
Chiba,24826,117.1,307,2.31,421,3.17,7326,55.08,8377,62.98,793,5.96,189,1.42,344,2.59,695,5.23,34,0.26,153,1.15,5,0.15,242,7.12,5,0.56,4,0.44,65,7.22,-,-,-,-
Tokyo,33387,81.83,529,2.07,791,3.09,9931,38.79,22117,86.39,1618,6.32,386,1.51,334,1.3,1677,6.55,172,0.67,255,1,3,0.08,134,3.62,14,0.58,17,0.71,141,5.88,19,0.79,2,0.08
Kanagawa,29720,84.91,507,2.25,589,2.62,8668,38.52,15272,67.88,1329,5.91,290,1.29,335,1.49,1260,5.6,37,0.16,232,1.03,2,0.04,593,11.86,5,0.45,6,0.55,43,3.91,-,-,3,0.27
Niigata,9882,109.8,394,6.91,737,12.93,5648,99.09,2968,52.07,526,9.23,92,1.61,147,2.58,437,7.67,15,0.26,59,1.04,16,1.6,72,7.2,3,0.23,3,0.23,78,6,-,-,1,0.08
Toyama,3562,74.21,72,2.48,276,9.52,2629,90.66,2897,99.9,206,7.1,75,2.59,218,7.52,182,6.28,42,1.45,16,0.55,-,-,14,2.33,-,-,5,1,45,9,-,-,4,0.8
Ishikawa,6189,128.94,104,3.59,181,6.24,3046,105.03,2914,100.48,383,13.21,50,1.72,228,7.86,155,5.34,5,0.17,19,0.66,-,-,10,1.43,-,-,4,0.8,46,9.2,-,-,-,-
Fukui,4975,134.46,98,4.26,248,10.78,1131,49.17,2451,106.57,86,3.74,20,0.87,370,16.09,126,5.48,13,0.57,9,0.39,-,-,7,2.33,3,0.5,6,1,15,2.5,1,0.17,-,-
Yamanashi,4328,105.56,42,1.75,39,1.63,595,24.79,1280,53.33,100,4.17,6,0.25,77,3.21,82,3.42,3,0.13,13,0.54,-,-,112,12.44,2,0.2,1,0.1,37,3.7,1,0.1,-,-
Nagano,11116,129.26,340,6.42,89,1.68,1735,32.74,4874,91.96,311,5.87,60,1.13,550,10.38,305,5.75,59,1.11,38,0.72,1,0.1,46,4.6,2,0.18,1,0.09,29,2.64,-,-,16,1.45
Gifu,11479,133.48,166,3.19,206,3.96,711,13.67,2187,42.06,92,1.77,53,1.02,175,3.37,228,4.38,6,0.12,18,0.35,1,0.09,21,1.91,-,-,-,-,35,7,-,-,3,0.6
Shizuoka,15955,114.78,259,2.91,443,4.98,3531,39.67,5839,65.61,357,4.01,108,1.21,318,3.57,491,5.52,9,0.1,91,1.02,-,-,147,6.68,7,0.7,11,1.1,60,6,1,0.1,-,-
Aichi,31888,163.53,567,3.12,806,4.43,5545,30.47,10667,58.61,596,3.27,294,1.62,764,4.2,856,4.7,41,0.23,116,0.64,2,0.06,82,2.34,8,0.53,18,1.2,155,10.33,1,0.07,5,0.33
Mie,8492,119.61,290,6.59,372,8.45,1419,32.25,3004,68.27,184,4.18,62,1.41,443,10.07,307,6.98,10,0.23,33,0.75,-,-,14,1.27,6,0.67,5,0.56,51,5.67,-,-,1,0.11
Shiga,7141,132.24,74,2.31,101,3.16,828,25.88,1782,55.69,83,2.59,45,1.41,145,4.53,176,5.5,18,0.56,20,0.63,1,0.13,5,0.63,5,0.71,4,0.57,36,5.14,-,-,2,0.29
Kyoto,15015,120.12,174,2.29,234,3.08,2276,29.95,3627,47.72,270,3.55,117,1.54,281,3.7,374,4.92,13,0.17,41,0.54,-,-,48,2.82,1,0.17,3,0.5,79,13.17,-,-,-,-
Osaka,42872,143.38,1012,5.16,878,4.48,6272,32,12034,61.4,945,4.82,271,1.38,701,3.58,1188,6.06,102,0.52,211,1.08,7,0.14,152,2.98,5,0.31,7,0.44,81,5.06,1,0.06,1,0.06
Hyogo,24341,122.93,592,4.63,639,4.99,2582,20.17,9309,72.73,552,4.31,89,0.7,522,4.08,713,5.57,46,0.36,101,0.79,6,0.17,270,7.71,22,1.57,8,0.57,107,7.64,1,0.07,6,0.43
Nara,5928,107.78,173,5.09,145,4.26,953,28.03,2159,63.5,127,3.74,84,2.47,270,7.94,215,6.32,18,0.53,12,0.35,1,0.1,32,3.2,3,0.5,3,0.5,26,4.33,1,0.17,6,1
Wakayama,4322,88.2,314,10.47,163,5.43,682,22.73,1468,48.93,88,2.93,17,0.57,210,7,175,5.83,6,0.2,12,0.4,5,1.25,6,1.5,11,1,6,0.55,67,6.09,2,0.18,1,0.09
Tottori,3159,108.93,49,2.58,151,7.95,1678,88.32,1781,93.74,143,7.53,18,0.95,303,15.95,115,6.05,15,0.79,11,0.58,-,-,47,9.4,2,0.4,2,0.4,29,5.8,-,-,1,0.2
Shimane,3549,93.39,69,3,85,3.7,708,30.78,1722,74.87,101,4.39,19,0.83,168,7.3,256,11.13,6,0.26,14,0.61,-,-,3,1,2,0.25,3,0.38,16,2,-,-,-,-
Okayama,12125,144.35,106,1.96,367,6.8,1062,19.67,4658,86.26,218,4.04,51,0.94,313,5.8,262,4.85,14,0.26,68,1.26,2,0.17,28,2.33,6,1.2,1,0.2,17,3.4,-,-,1,0.2
Hiroshima,10532,93.2,289,4.13,687,9.81,2013,28.76,5809,82.99,299,4.27,89,1.27,332,4.74,408,5.83,27,0.39,90,1.29,3,0.17,164,9.11,3,0.15,3,0.15,62,3.1,-,-,11,0.55
Yamaguchi,5478,81.76,456,9.91,212,4.61,1500,32.61,3584,77.91,208,4.52,122,2.65,346,7.52,467,10.15,35,0.76,46,1,-,-,39,4.33,-,-,4,0.44,47,5.22,-,-,13,1.44
Tokushima,3092,88.34,105,5,99,4.71,297,14.14,1954,93.05,113,5.38,24,1.14,106,5.05,156,7.43,1,0.05,12,0.57,-,-,15,5,2,0.33,-,-,34,5.67,-,-,1,0.17
Kagawa,5017,109.07,123,4.56,185,6.85,849,31.44,3796,140.59,158,5.85,33,1.22,217,8.04,252,9.33,16,0.59,21,0.78,2,0.5,10,2.5,1,0.25,3,0.75,42,10.5,-,-,3,0.75
Ehime,8119,133.1,109,2.95,130,3.51,2028,54.81,4084,110.38,166,4.49,58,1.57,344,9.3,391,10.57,9,0.24,199,5.38,-,-,190,23.75,-,-,1,0.17,27,4.5,-,-,5,0.83
Kochi,7096,150.98,172,5.93,110,3.79,1127,38.86,1444,49.79,101,3.48,161,5.55,195,6.72,191,6.59,14,0.48,58,2,-,-,8,2.67,1,0.13,-,-,63,7.88,-,-,5,0.63
Fukuoka,24821,125.99,620,5.21,1065,8.95,10614,89.19,11814,99.28,1421,11.94,572,4.81,1050,8.82,1310,11.01,150,1.26,267,2.24,1,0.04,161,6.44,8,0.53,12,0.8,81,5.4,-,-,1,0.07
Saga,4816,123.49,75,3.26,315,13.7,1324,57.57,1592,69.22,186,8.09,213,9.26,295,12.83,276,12,50,2.17,10,0.43,-,-,10,3.33,6,1,4,0.67,21,3.5,-,-,1,0.17
Nagasaki,9858,140.83,85,1.93,447,10.16,2363,53.7,3404,77.36,340,7.73,186,4.23,437,9.93,324,7.36,28,0.64,36,0.82,2,0.25,36,4.5,2,0.17,1,0.08,77,6.42,-,-,3,0.25
Kumamoto,6617,82.71,158,3.16,432,8.64,1819,36.38,3725,74.5,421,8.42,393,7.86,778,15.56,599,11.98,93,1.86,62,1.24,-,-,159,19.88,1,0.07,3,0.2,37,2.47,1,0.07,4,0.27
Oita,6906,119.07,121,3.36,181,5.03,1285,35.69,4941,137.25,295,8.19,97,2.69,530,14.72,385,10.69,24,0.67,66,1.83,1,0.2,34,6.8,-,-,1,0.09,57,5.18,-,-,-,-
Miyazaki,8216,141.66,51,1.46,445,12.71,2184,62.4,5420,154.86,282,8.06,109,3.11,422,12.06,544,15.54,25,0.71,46,1.31,-,-,68,11.33,4,0.57,-,-,6,0.86,-,-,3,0.43
Kagoshima,11143,122.45,274,5.17,1122,21.17,2434,45.92,7126,134.45,373,7.04,320,6.04,454,8.57,503,9.49,53,1,82,1.55,1,0.14,87,12.43,3,0.25,1,0.08,14,1.17,-,-,7,0.58
Okinawa,8151,143,24,0.73,194,5.88,1406,42.61,1422,43.09,376,11.39,74,2.24,30,0.91,174,5.27,84,2.55,39,1.18,-,-,129,14.33,12,1.71,13,1.86,40,5.71,2,0.29,44,6.29
