"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"50th week, 2021",,,,,,"Data collected as of December 22, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Chiba,52,0.25,6408,49.29,644,4.95,3012,23.17,13169,101.3,853,6.56,523,4.02,91,0.7,2209,16.99,631,4.85,377,2.9,6,0.18,321,9.73,8,0.89,14,1.56,14,1.56,-,-,4,0.44
Tokyo,40,0.1,16158,62.87,1528,5.95,3884,15.11,41987,163.37,1238,4.82,2333,9.08,257,1,5171,20.12,2509,9.76,639,2.49,2,0.05,277,7.49,22,0.92,25,1.04,19,0.79,15,0.63,4,0.17
Kanagawa,40,0.12,11134,49.93,969,4.35,3652,16.38,25891,116.1,1142,5.12,1591,7.13,155,0.7,3981,17.85,960,4.3,577,2.59,10,0.2,929,18.58,10,0.91,23,2.09,25,2.27,-,-,2,0.18
Niigata,18,0.2,7375,131.7,1297,23.16,4045,72.23,7060,126.07,426,7.61,294,5.25,51,0.91,1076,19.21,1269,22.66,155,2.77,16,1.6,56,5.6,12,0.92,8,0.62,23,1.77,-,-,1,0.08
Toyama,6,0.13,3104,110.86,460,16.43,1055,37.68,4064,145.14,148,5.29,521,18.61,34,1.21,482,17.21,479,17.11,42,1.5,-,-,8,1.14,4,0.8,2,0.4,14,2.8,-,-,1,0.2
Ishikawa,1,0.02,3438,118.55,543,18.72,745,25.69,4447,153.34,233,8.03,761,26.24,11,0.38,591,20.38,692,23.86,41,1.41,-,-,21,3,2,0.4,1,0.2,20,4,-,-,1,0.2
Fukui,-,-,2797,121.61,400,17.39,721,31.35,4858,211.22,132,5.74,128,5.57,7,0.3,458,19.91,315,13.7,32,1.39,-,-,11,3.67,20,3.33,3,0.5,4,0.67,-,-,-,-
Yamanashi,1,0.02,779,32.46,49,2.04,274,11.42,2713,113.04,70,2.92,61,2.54,20,0.83,254,10.58,72,3,50,2.08,1,0.11,55,6.11,2,0.2,6,0.6,4,0.4,-,-,1,0.1
Nagano,9,0.1,3042,57.4,247,4.66,1142,21.55,8152,153.81,336,6.34,131,2.47,34,0.64,880,16.6,413,7.79,121,2.28,1,0.09,33,3,6,0.6,5,0.5,10,1,-,-,1,0.1
Gifu,35,0.41,3200,61.54,430,8.27,943,18.13,3599,69.21,103,1.98,116,2.23,24,0.46,634,12.19,671,12.9,58,1.12,1,0.09,58,5.27,1,0.2,-,-,4,0.8,-,-,1,0.2
Shizuoka,17,0.12,7395,84.03,852,9.68,1516,17.23,11436,129.95,370,4.2,199,2.26,59,0.67,1528,17.36,695,7.9,254,2.89,1,0.05,97,4.41,17,1.7,24,2.4,6,0.6,-,-,-,-
Aichi,42,0.22,8901,48.91,964,5.3,4353,23.92,20624,113.32,560,3.08,488,2.68,59,0.32,2312,12.7,1947,10.7,289,1.59,6,0.17,194,5.54,16,1.07,32,2.13,3,0.2,2,0.13,2,0.13
Mie,55,0.8,5028,114.27,402,9.14,601,13.66,6210,141.14,205,4.66,618,14.05,25,0.57,771,17.52,872,19.82,59,1.34,-,-,34,3.09,4,0.44,7,0.78,26,2.89,-,-,1,0.11
Shiga,32,0.54,1457,41.63,202,5.77,943,26.94,3642,104.06,186,5.31,557,15.91,19,0.54,507,14.49,926,26.46,75,2.14,-,-,14,1.75,12,1.71,6,0.86,4,0.57,-,-,1,0.14
Kyoto,88,0.7,3597,47.33,634,8.34,1870,24.61,9822,129.24,327,4.3,1919,25.25,25,0.33,903,11.88,995,13.09,126,1.66,-,-,69,4.06,3,0.43,4,0.57,3,0.43,2,0.29,-,-
Osaka,91,0.31,15919,81.22,2153,10.98,4734,24.15,33716,172.02,934,4.77,7584,38.69,108,0.55,3220,16.43,2445,12.47,473,2.41,14,0.27,276,5.31,10,0.63,16,1,5,0.31,-,-,5,0.31
Hyogo,34,0.17,10684,83.47,1278,9.98,2334,18.23,25861,202.04,552,4.31,4201,32.82,86,0.67,2048,16,1473,11.51,295,2.3,2,0.06,305,8.71,12,0.86,42,3,10,0.71,1,0.07,7,0.5
Nara,2,0.04,3040,89.41,485,14.26,479,14.09,5330,156.76,124,3.65,970,28.53,18,0.53,631,18.56,239,7.03,42,1.24,1,0.1,104,10.4,10,1.67,5,0.83,5,0.83,-,-,4,0.67
Wakayama,3,0.06,2952,98.4,228,7.6,704,23.47,4006,133.53,115,3.83,450,15,13,0.43,481,16.03,206,6.87,47,1.57,-,-,27,6.75,19,1.73,16,1.45,14,1.27,-,-,1,0.09
Tottori,5,0.17,1401,73.74,308,16.21,2481,130.58,3900,205.26,162,8.53,341,17.95,10,0.53,338,17.79,508,26.74,21,1.11,1,0.2,30,6,6,1.2,4,0.8,1,0.2,-,-,-,-
Shimane,14,0.37,1617,70.3,211,9.17,410,17.83,5041,219.17,178,7.74,528,22.96,9,0.39,626,27.22,457,19.87,19,0.83,-,-,11,3.67,14,1.75,10,1.25,6,0.75,-,-,-,-
Okayama,51,0.61,2117,39.2,355,6.57,682,12.63,9148,169.41,251,4.65,2027,37.54,30,0.56,820,15.19,1019,18.87,130,2.41,3,0.25,45,3.75,9,1.8,2,0.4,6,1.2,-,-,1,0.2
Hiroshima,25,0.22,4434,62.45,955,13.45,1172,16.51,14300,201.41,292,4.11,1419,19.99,40,0.56,1164,16.39,1275,17.96,170,2.39,11,0.58,273,14.37,8,0.4,5,0.25,14,0.7,1,0.05,4,0.2
Yamaguchi,13,0.2,5960,132.44,324,7.2,1552,34.49,7635,169.67,178,3.96,2129,47.31,41,0.91,1114,24.76,795,17.67,98,2.18,-,-,50,5.56,2,0.22,4,0.44,31,3.44,-,-,1,0.11
Tokushima,3,0.08,2911,126.57,232,10.09,253,11,4121,179.17,123,5.35,583,25.35,6,0.26,485,21.09,404,17.57,28,1.22,-,-,19,4.75,1,0.14,3,0.43,7,1,-,-,1,0.14
Kagawa,3,0.06,2155,76.96,394,14.07,617,22.04,6729,240.32,144,5.14,1371,48.96,24,0.86,606,21.64,1280,45.71,84,3,2,0.4,21,4.2,2,0.4,6,1.2,1,0.2,-,-,-,-
Ehime,10,0.17,3162,87.83,326,9.06,1354,37.61,11124,309,185,5.14,1484,41.22,27,0.75,1017,28.25,679,18.86,99,2.75,1,0.13,270,33.75,4,0.67,4,0.67,2,0.33,-,-,3,0.5
Kochi,6,0.13,3209,114.61,269,9.61,503,17.96,4396,157,150,5.36,1080,38.57,40,1.43,470,16.79,1060,37.86,29,1.04,-,-,21,7,6,0.75,3,0.38,10,1.25,-,-,6,0.75
Fukuoka,8,0.04,13377,111.48,2466,20.55,10573,88.11,27228,226.9,898,7.48,10839,90.33,99,0.83,3503,29.19,2001,16.68,400,3.33,12,0.46,286,11,15,1.07,35,2.5,10,0.71,-,-,1,0.07
Saga,2,0.05,2629,114.3,473,20.57,871,37.87,2546,110.7,151,6.57,1909,83,8,0.35,842,36.61,353,15.35,35,1.52,-,-,25,6.25,7,1.17,10,1.67,7,1.17,-,-,1,0.17
Nagasaki,9,0.13,3312,77.02,617,14.35,4265,99.19,5627,130.86,347,8.07,2018,46.93,40,0.93,831,19.33,313,7.28,126,2.93,-,-,47,5.88,10,0.83,20,1.67,39,3.25,-,-,1,0.08
Kumamoto,3,0.04,4173,83.46,602,12.04,863,17.26,8876,177.52,270,5.4,6290,125.8,70,1.4,1654,33.08,916,18.32,109,2.18,-,-,219,24.33,1,0.07,11,0.73,4,0.27,-,-,2,0.13
Oita,2,0.03,2823,78.42,450,12.5,610,16.94,10418,289.39,409,11.36,3480,96.67,21,0.58,1005,27.92,816,22.67,105,2.92,2,0.4,62,12.4,-,-,1,0.09,40,3.64,-,-,-,-
Miyazaki,3,0.05,4114,114.28,754,20.94,2388,66.33,10330,286.94,271,7.53,3637,101.03,35,0.97,1190,33.06,1224,34,108,3,-,-,185,30.83,-,-,2,0.29,-,-,-,-,-,-
Kagoshima,17,0.18,4577,84.76,1773,32.83,1858,34.41,12830,237.59,429,7.94,5061,93.72,51,0.94,1084,20.07,725,13.43,167,3.09,-,-,114,16.29,3,0.25,6,0.5,1,0.08,-,-,1,0.08
Okinawa,23,0.4,1902,57.64,666,20.18,1417,42.94,2434,73.76,292,8.85,564,17.09,6,0.18,473,14.33,242,7.33,104,3.15,1,0.11,231,25.67,20,2.86,16,2.29,5,0.71,-,-,1,0.14
