"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31st week, 2015",,,,,,"Data collected as of August 5, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,13909,183.01,291,6.06,268,5.58,2793,58.19,4861,101.27,516,10.75,4499,93.73,1071,22.31,826,17.21,37,0.77,285,5.94,373,7.77,5,0.42,151,12.58,2,0.29,8,1.14,66,9.43,2,0.29,44,6.29
Gunma,19531,201.35,425,7.2,534,9.05,5698,96.58,11445,193.98,563,9.54,5479,92.86,1259,21.34,974,16.51,27,0.46,583,9.88,647,10.97,1,0.08,684,52.62,5,0.63,5,0.63,76,9.5,-,-,185,23.13
Saitama,41302,167.89,992,6.36,2573,16.49,15142,97.06,36255,232.4,2938,18.83,14754,94.58,6088,39.03,2991,19.17,44,0.28,2794,17.91,3255,20.87,29,0.73,803,20.08,3,0.3,26,2.6,111,11.1,19,1.9,112,11.2
Chiba,48136,228.13,561,4.22,2274,17.1,12200,91.73,23736,178.47,1757,13.21,4981,37.45,3662,27.53,1996,15.01,58,0.44,2748,20.66,1945,14.62,9,0.27,758,22.97,14,1.56,26,2.89,25,2.78,10,1.11,52,5.78
Tokyo,57852,140.76,1466,5.64,3320,12.77,23815,91.6,56570,217.58,4208,16.18,19347,74.41,7972,30.66,4794,18.44,185,0.71,4374,16.82,2176,8.37,9,0.24,562,14.79,27,1.08,35,1.4,164,6.56,22,0.88,85,3.4
Kanagawa,53879,165.27,988,4.82,2289,11.17,15552,75.86,39768,193.99,4141,20.2,14555,71,5418,26.43,3681,17.96,47,0.23,3416,16.66,1403,6.84,46,0.98,1159,24.66,10,1,16,1.6,94,9.4,-,-,123,12.3
Niigata,26597,282.95,620,10.51,2115,35.85,7017,118.93,11242,190.54,1105,18.73,4004,67.86,1043,17.68,1060,17.97,39,0.66,465,7.88,451,7.64,13,1.3,162,16.2,2,0.15,-,-,81,6.23,49,3.77,45,3.46
Toyama,11381,237.1,144,4.97,592,20.41,2450,84.48,6753,232.86,686,23.66,1737,59.9,116,4,372,12.83,3,0.1,562,19.38,254,8.76,1,0.14,38,5.43,1,0.2,-,-,178,35.6,-,-,33,6.6
Ishikawa,13464,280.5,187,6.45,499,17.21,3826,131.93,6753,232.86,469,16.17,2159,74.45,804,27.72,403,13.9,3,0.1,385,13.28,956,32.97,-,-,65,9.29,1,0.2,1,0.2,114,22.8,-,-,74,14.8
Fukui,11198,349.94,251,11.41,359,16.32,1971,89.59,7073,321.5,234,10.64,2830,128.64,95,4.32,342,15.55,10,0.45,449,20.41,471,21.41,1,0.33,22,7.33,8,1.33,8,1.33,15,2.5,-,-,104,17.33
Yamanashi,8723,218.08,99,4.13,120,5,1699,70.79,4307,179.46,244,10.17,993,41.38,440,18.33,239,9.96,3,0.13,637,26.54,37,1.54,1,0.11,92,10.22,2,0.2,27,2.7,30,3,-,-,68,6.8
Nagano,22353,259.92,349,6.58,342,6.45,4466,84.26,10998,207.51,652,12.3,1603,30.25,1477,27.87,652,12.3,31,0.58,438,8.26,152,2.87,2,0.2,106,10.6,1,0.09,5,0.45,156,14.18,-,-,82,7.45
Gifu,21866,254.26,271,5.21,709,13.63,1790,34.42,7118,136.88,395,7.6,641,12.33,836,16.08,611,11.75,10,0.19,1463,28.13,100,1.92,-,-,60,5.45,1,0.2,5,1,60,12,-,-,77,15.4
Shizuoka,33465,242.5,613,6.97,1167,13.26,10069,114.42,16402,186.39,1172,13.32,5380,61.14,1780,20.23,1240,14.09,41,0.47,2287,25.99,524,5.95,3,0.14,170,8.1,3,0.3,10,1,114,11.4,29,2.9,55,5.5
Aichi,64367,330.09,903,4.99,2158,11.92,12638,69.82,31401,173.49,1902,10.51,5443,30.07,1736,9.59,2456,13.57,60,0.33,6116,33.79,1615,8.92,16,0.47,267,7.85,12,0.86,3,0.21,109,7.79,-,-,178,12.71
Mie,17233,239.35,300,6.67,783,17.4,2870,63.78,8065,179.22,488,10.84,2474,54.98,481,10.69,771,17.13,29,0.64,2904,64.53,108,2.4,2,0.17,35,2.92,11,1.22,9,1,67,7.44,-,-,11,1.22
Shiga,13628,262.08,240,7.5,352,11,2081,65.03,5913,184.78,518,16.19,2492,77.88,1196,37.38,381,11.91,11,0.34,971,30.34,255,7.97,-,-,36,4.5,5,0.71,7,1,34,4.86,-,-,41,5.86
Kyoto,21719,178.02,262,3.59,840,11.51,3247,44.48,11699,160.26,707,9.68,7830,107.26,861,11.79,829,11.36,14,0.19,693,9.49,503,6.89,1,0.06,155,9.12,3,0.5,4,0.67,17,2.83,3,0.5,98,16.33
Osaka,52751,171.83,2917,14.66,2612,13.13,15530,78.04,39300,197.49,3251,16.34,19486,97.92,3012,15.14,3325,16.71,123,0.62,2986,15.01,1798,9.04,23,0.45,463,9.08,6,0.35,18,1.06,210,12.35,3,0.18,252,14.82
Hyogo,40174,246.47,1369,13.04,1771,16.87,7114,67.75,23746,226.15,1602,15.26,10781,102.68,1463,13.93,1536,14.63,61,0.58,1355,12.9,1121,10.68,7,0.26,695,25.74,10,0.91,13,1.18,51,4.64,-,-,50,4.55
Nara,7961,147.43,400,11.76,329,9.68,1900,55.88,4664,137.18,339,9.97,3563,104.79,225,6.62,433,12.74,6,0.18,445,13.09,132,3.88,5,0.56,94,10.44,8,1.33,2,0.33,21,3.5,1,0.17,108,18
Wakayama,9307,186.14,587,18.94,238,7.68,1068,34.45,3464,111.74,334,10.77,2334,75.29,178,5.74,379,12.23,5,0.16,801,25.84,85,2.74,2,0.5,34,8.5,8,0.73,5,0.45,49,4.45,3,0.27,76,6.91
Tottori,7340,253.1,73,3.84,213,11.21,3396,178.74,4018,211.47,156,8.21,1676,88.21,81,4.26,273,14.37,28,1.47,208,10.95,91,4.79,-,-,17,5.67,2,0.4,7,1.4,10,2,-,-,95,19
Shimane,8410,221.32,240,10.43,507,22.04,2546,110.7,4396,191.13,263,11.43,1911,83.09,62,2.7,424,18.43,3,0.13,66,2.87,251,10.91,1,0.33,29,9.67,2,0.25,24,3,46,5.75,1,0.13,75,9.38
Okayama,25540,307.71,286,5.3,377,6.98,2173,40.24,11458,212.19,599,11.09,3007,55.69,256,4.74,622,11.52,24,0.44,883,16.35,570,10.56,5,0.42,103,8.58,2,0.4,4,0.8,9,1.8,1,0.2,29,5.8
Hiroshima,29752,260.98,528,7.44,1302,18.34,6262,88.2,16104,226.82,863,12.15,3167,44.61,277,3.9,1051,14.8,40,0.56,1261,17.76,1557,21.93,11,0.58,399,21,2,0.1,18,0.86,115,5.48,4,0.19,117,5.57
Yamaguchi,22605,332.43,898,19.11,351,7.47,5171,110.02,10637,226.32,909,19.34,3950,84.04,277,5.89,1030,21.91,12,0.26,575,12.23,130,2.77,-,-,87,9.67,1,0.11,-,-,47,5.22,-,-,42,4.67
Tokushima,8476,229.08,445,19.35,278,12.09,945,41.09,4311,187.43,318,13.83,2932,127.48,43,1.87,521,22.65,8,0.35,170,7.39,37,1.61,-,-,12,3,3,0.43,3,0.43,24,3.43,-,-,29,4.14
Kagawa,10103,214.96,343,12.25,378,13.5,1435,51.25,5430,193.93,276,9.86,3098,110.64,290,10.36,463,16.54,18,0.64,565,20.18,130,4.64,4,0.8,37,7.4,1,0.2,7,1.4,102,20.4,2,0.4,66,13.2
Ehime,14715,241.23,655,17.7,245,6.62,3742,101.14,10499,283.76,406,10.97,1385,37.43,150,4.05,778,21.03,13,0.35,1901,51.38,410,11.08,1,0.13,374,46.75,1,0.17,3,0.5,9,1.5,-,-,16,2.67
Kochi,15318,319.13,436,14.53,108,3.6,1922,64.07,4479,149.3,353,11.77,1317,43.9,89,2.97,405,13.5,10,0.33,388,12.93,503,16.77,-,-,10,3.33,9,1.13,7,0.88,134,16.75,28,3.5,63,7.88
Fukuoka,66327,334.98,2710,22.58,2033,16.94,13800,115,30916,257.63,2394,19.95,11724,97.7,3431,28.59,2917,24.31,96,0.8,5925,49.38,3005,25.04,15,0.58,705,27.12,18,1.2,45,3,55,3.67,-,-,30,2
Saga,12760,335.79,438,19.04,288,12.52,1569,68.22,4284,186.26,433,18.83,2314,100.61,480,20.87,536,23.3,8,0.35,824,35.83,1173,51,-,-,17,4.25,2,0.33,8,1.33,62,10.33,-,-,84,14
Nagasaki,21851,316.68,713,16.2,317,7.2,3769,85.66,8177,185.84,462,10.5,3190,72.5,782,17.77,635,14.43,8,0.18,391,8.89,1049,23.84,19,2.38,125,15.63,6,0.5,27,2.25,112,9.33,-,-,85,7.08
Kumamoto,26128,326.6,698,13.96,508,10.16,2038,40.76,14992,299.84,794,15.88,4872,97.44,312,6.24,1213,24.26,20,0.4,1339,26.78,699,13.98,-,-,513,57,2,0.13,26,1.73,61,4.07,-,-,75,5
Oita,22727,391.84,500,13.89,387,10.75,3111,86.42,14827,411.86,1044,29,3023,83.97,1256,34.89,986,27.39,29,0.81,1545,42.92,597,16.58,-,-,204,40.8,1,0.09,3,0.27,41,3.73,-,-,52,4.73
Miyazaki,25627,434.36,1234,34.28,860,23.89,2407,66.86,10890,302.5,856,23.78,3412,94.78,107,2.97,1073,29.81,16,0.44,1604,44.56,252,7,4,0.67,393,65.5,-,-,5,0.71,-,-,1,0.14,33,4.71
Kagoshima,32708,351.7,1271,23.11,1154,20.98,6602,120.04,15452,280.95,897,16.31,5276,95.93,1134,20.62,838,15.24,54,0.98,1710,31.09,381,6.93,1,0.14,115,16.43,3,0.25,2,0.17,20,1.67,-,-,27,2.25
Okinawa,28773,496.09,1514,44.53,483,14.21,1315,38.68,2816,82.82,812,23.88,2142,63,191,5.62,381,11.21,116,3.41,248,7.29,2991,87.97,12,1.2,237,23.7,22,3.14,70,10,71,10.14,4,0.57,75,10.71
