"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17th week, 2016",,,,,,"Data collected as of May 9, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tokyo,108543,262.82,887,3.41,998,3.84,12008,46.18,30377,116.83,1875,7.21,171,0.66,1181,4.54,1970,7.58,42,0.16,58,0.22,2242,8.62,3,0.08,326,8.58,11,0.44,16,0.64,219,8.76,16,0.64,75,3
Kanagawa,99922,293.03,607,2.86,676,3.19,7581,35.76,23386,110.31,1793,8.46,87,0.41,649,3.06,1599,7.54,25,0.12,39,0.18,2147,10.13,21,0.44,1012,21.08,3,0.3,17,1.7,55,5.5,1,0.1,42,4.2
Niigata,35101,377.43,328,5.66,675,11.64,3511,60.53,6648,114.62,444,7.66,37,0.64,234,4.03,396,6.83,30,0.52,6,0.1,1127,19.43,10,1,132,13.2,3,0.23,3,0.23,69,5.31,31,2.38,26,2
Toyama,14024,298.38,70,2.5,243,8.68,1970,70.36,3259,116.39,249,8.89,53,1.89,304,10.86,204,7.29,3,0.11,21,0.75,345,12.32,-,-,17,2.43,-,-,2,0.4,77,15.4,1,0.2,16,3.2
Ishikawa,16478,343.29,30,1.03,457,15.76,1481,51.07,2518,86.83,141,4.86,13,0.45,293,10.1,164,5.66,-,-,-,-,1233,42.52,-,-,34,4.86,2,0.4,3,0.6,90,18,-,-,21,4.2
Fukui,12415,387.97,90,4.09,235,10.68,1229,55.86,2511,114.14,171,7.77,9,0.41,414,18.82,164,7.45,9,0.41,9,0.41,91,4.14,1,0.33,10,3.33,1,0.17,7,1.17,29,4.83,-,-,20,3.33
Yamanashi,13183,329.58,92,3.83,67,2.79,1354,56.42,2188,91.17,92,3.83,4,0.17,173,7.21,116,4.83,4,0.17,2,0.08,63,2.63,-,-,62,6.89,3,0.3,6,0.6,50,5,2,0.2,16,1.6
Nagano,32879,382.31,375,7.08,149,2.81,2136,40.3,5729,108.09,245,4.62,16,0.3,460,8.68,310,5.85,15,0.28,5,0.09,708,13.36,-,-,46,4.18,1,0.09,1,0.09,106,9.64,-,-,73,6.64
Gifu,30973,356.01,209,3.94,229,4.32,1277,24.09,3736,70.49,162,3.06,31,0.58,199,3.75,219,4.13,16,0.3,9,0.17,222,4.19,1,0.09,37,3.36,1,0.2,12,2.4,89,17.8,-,-,48,9.6
Shizuoka,43213,310.88,498,5.6,420,4.72,7008,78.74,9819,110.33,516,5.8,21,0.24,492,5.53,503,5.65,15,0.17,15,0.17,1296,14.56,1,0.05,118,5.62,3,0.3,7,0.7,151,15.1,26,2.6,17,1.7
Aichi,85032,436.06,1034,5.71,660,3.65,6622,36.59,16820,92.93,934,5.16,86,0.48,1344,7.43,1017,5.62,27,0.15,26,0.14,1195,6.6,5,0.15,230,6.76,7,0.5,11,0.79,175,12.5,-,-,288,20.57
Mie,23328,324,379,8.42,252,5.6,1198,26.62,5741,127.58,261,5.8,12,0.27,554,12.31,333,7.4,4,0.09,4,0.09,188,4.18,2,0.17,29,2.42,3,0.33,7,0.78,83,9.22,7,0.78,14,1.56
Shiga,15335,289.34,180,5.63,92,2.88,744,23.25,4135,129.22,336,10.5,49,1.53,123,3.84,186,5.81,2,0.06,9,0.28,216,6.75,-,-,23,2.88,3,0.43,3,0.43,30,4.29,-,-,81,11.57
Kyoto,33575,272.97,203,2.74,310,4.19,1901,25.69,8301,112.18,398,5.38,31,0.42,422,5.7,336,4.54,5,0.07,39,0.53,1064,14.38,1,0.06,61,3.59,-,-,3,0.43,74,10.57,-,-,106,15.14
Osaka,89712,292.22,1463,7.35,1186,5.96,7347,36.92,23660,118.89,1360,6.83,75,0.38,1294,6.5,1365,6.86,40,0.2,98,0.49,2673,13.43,8,0.16,253,4.96,9,0.53,11,0.65,264,15.53,-,-,327,19.24
Hyogo,61773,310.42,979,7.59,1029,7.98,4245,32.91,15566,120.67,955,7.4,39,0.3,888,6.88,693,5.37,13,0.1,23,0.18,1791,13.88,7,0.2,216,6.17,10,0.91,5,0.45,69,6.27,1,0.09,157,14.27
Nara,15199,281.46,273,8.03,206,6.06,1052,30.94,3330,97.94,161,4.74,8,0.24,340,10,271,7.97,3,0.09,6,0.18,735,21.62,1,0.11,52,5.78,4,0.67,3,0.5,81,13.5,-,-,88,14.67
Wakayama,11478,229.56,313,10.1,180,5.81,429,13.84,2035,65.65,162,5.23,3,0.1,528,17.03,213,6.87,2,0.06,3,0.1,215,6.94,4,1,25,6.25,-,-,5,0.45,36,3.27,1,0.09,87,7.91
Tottori,7639,263.41,58,3.05,299,15.74,2183,114.89,2209,116.26,70,3.68,13,0.68,371,19.53,126,6.63,5,0.26,15,0.79,23,1.21,7,2.33,80,26.67,1,0.2,3,0.6,61,12.2,1,0.2,122,24.4
Shimane,7578,199.42,209,9.09,421,18.3,1195,51.96,4240,184.35,94,4.09,32,1.39,158,6.87,209,9.09,-,-,46,2,222,9.65,-,-,12,4,1,0.13,9,1.13,55,6.88,2,0.25,218,27.25
Okayama,22293,265.39,278,5.15,234,4.33,1166,21.59,6081,112.61,241,4.46,22,0.41,344,6.37,267,4.94,3,0.06,14,0.26,1136,21.04,4,0.33,97,8.08,3,0.6,3,0.6,21,4.2,-,-,22,4.4
Hiroshima,35261,309.31,456,6.42,525,7.39,2595,36.55,9781,137.76,386,5.44,41,0.58,995,14.01,458,6.45,26,0.37,70,0.99,763,10.75,5,0.26,226,11.89,2,0.1,1,0.05,113,5.38,1,0.05,304,14.48
Yamaguchi,24575,361.4,775,16.15,266,5.54,2533,52.77,5720,119.17,212,4.42,47,0.98,627,13.06,401,8.35,15,0.31,65,1.35,576,12,-,-,94,11.75,2,0.22,-,-,67,7.44,-,-,90,10
Tokushima,9360,252.97,559,24.3,215,9.35,483,21,3453,150.13,96,4.17,5,0.22,117,5.09,225,9.78,3,0.13,3,0.13,174,7.57,1,0.25,11,2.75,1,0.14,1,0.14,14,2,-,-,53,7.57
Kagawa,13009,276.79,162,5.79,303,10.82,707,25.25,4054,144.79,113,4.04,11,0.39,238,8.5,196,7,8,0.29,17,0.61,188,6.71,1,0.2,29,5.8,1,0.2,4,0.8,45,9,1,0.2,134,26.8
Ehime,21040,344.92,463,12.51,154,4.16,2036,55.03,6463,174.68,169,4.57,28,0.76,359,9.7,389,10.51,13,0.35,17,0.46,135,3.65,2,0.25,260,32.5,1,0.17,3,0.5,21,3.5,-,-,74,12.33
Kochi,14865,309.69,554,18.47,45,1.5,1234,41.13,3303,110.1,111,3.7,11,0.37,101,3.37,143,4.77,36,1.2,11,0.37,269,8.97,-,-,5,1.67,-,-,3,0.38,70,8.75,23,2.88,216,27
Fukuoka,81570,411.97,1984,16.53,1218,10.15,6743,56.19,17317,144.31,1152,9.6,71,0.59,1267,10.56,1326,11.05,46,0.38,55,0.46,2563,21.36,12,0.46,553,21.27,12,0.86,23,1.64,339,24.21,-,-,20,1.43
Saga,12344,316.51,374,16.26,272,11.83,749,32.57,1943,84.48,141,6.13,18,0.78,282,12.26,277,12.04,5,0.22,7,0.3,1051,45.7,-,-,67,16.75,1,0.17,4,0.67,68,11.33,-,-,50,8.33
Nagasaki,23600,342.03,584,13.27,251,5.7,1990,45.23,3413,77.57,324,7.36,30,0.68,311,7.07,278,6.32,5,0.11,31,0.7,760,17.27,3,0.38,239,29.88,2,0.17,17,1.42,96,8,-,-,43,3.58
Kumamoto,22609,286.19,754,15.39,403,8.22,1256,25.63,8826,180.12,233,4.76,53,1.08,1126,22.98,473,9.65,11,0.22,65,1.33,1287,26.27,-,-,411,45.67,2,0.13,24,1.6,85,5.67,2,0.13,163,10.87
Oita,19345,333.53,587,16.31,278,7.72,2354,65.39,7289,202.47,408,11.33,19,0.53,610,16.94,389,10.81,16,0.44,14,0.39,224,6.22,2,0.4,69,13.8,-,-,-,-,64,5.82,-,-,17,1.55
Miyazaki,20822,352.92,717,19.92,360,10,1610,44.72,6656,184.89,209,5.81,50,1.39,493,13.69,511,14.19,6,0.17,14,0.39,1824,50.67,5,0.83,402,67,2,0.29,11,1.57,37,5.29,-,-,71,10.14
Kagoshima,34301,368.83,1117,20.31,725,13.18,3630,66,9005,163.73,630,11.45,37,0.67,535,9.73,379,6.89,17,0.31,41,0.75,1381,25.11,-,-,95,13.57,2,0.17,3,0.25,42,3.5,-,-,109,9.08
Okinawa,24688,425.66,664,19.53,127,3.74,708,20.82,2056,60.47,339,9.97,95,2.79,81,2.38,112,3.29,78,2.29,39,1.15,1330,39.12,7,0.78,133,14.78,11,1.57,12,1.71,121,17.29,1,0.14,40,5.71
