"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51st week, 2022",,,,,,"Data collected as of December 28, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Ehime,85,1.42,2265,62.92,245,6.81,750,20.83,10401,288.92,143,3.97,1118,31.06,27,0.75,819,22.75,184,5.11,67,1.86,1,0.14,259,37,1,0.17,1,0.17,1,0.17,-,-,4,0.67
Kochi,29,0.64,1091,40.41,302,11.19,327,12.11,3295,122.04,149,5.52,448,16.59,28,1.04,451,16.7,106,3.93,22,0.81,-,-,19,6.33,6,0.75,1,0.13,13,1.63,-,-,9,1.13
Fukuoka,878,4.46,6639,55.33,1519,12.66,5828,48.57,32220,268.5,634,5.28,3733,31.11,62,0.52,2909,24.24,1973,16.44,235,1.96,7,0.27,176,6.77,9,0.6,18,1.2,2,0.13,-,-,-,-
Saga,31,0.82,1162,52.82,365,16.59,389,17.68,3951,179.59,79,3.59,705,32.05,12,0.55,692,31.45,380,17.27,22,1,1,0.25,16,4,7,1.17,9,1.5,5,0.83,-,-,4,0.67
Nagasaki,49,0.7,1628,37.86,413,9.6,2823,65.65,6071,141.19,169,3.93,1873,43.56,31,0.72,720,16.74,321,7.47,54,1.26,11,1.57,95,13.57,15,1.25,8,0.67,5,0.42,-,-,4,0.33
Kumamoto,323,4.14,1507,30.76,395,8.06,446,9.1,12884,262.94,300,6.12,1930,39.39,44,0.9,1377,28.1,733,14.96,53,1.08,-,-,163,18.11,5,0.33,14,0.93,2,0.13,-,-,5,0.33
Oita,89,1.53,2041,56.69,362,10.06,557,15.47,14616,406,171,4.75,1554,43.17,27,0.75,837,23.25,390,10.83,76,2.11,-,-,56,11.2,2,0.18,1,0.09,19,1.73,-,-,-,-
Miyazaki,100,1.75,2197,61.03,486,13.5,754,20.94,9996,277.67,200,5.56,1453,40.36,24,0.67,994,27.61,205,5.69,49,1.36,4,0.67,129,21.5,-,-,1,0.14,-,-,-,-,-,-
Kagoshima,87,0.97,1353,25.53,1131,21.34,761,14.36,13695,258.4,218,4.11,3254,61.4,39,0.74,1001,18.89,741,13.98,110,2.08,-,-,112,16,4,0.36,9,0.82,-,-,-,-,4,0.36
Okinawa,556,9.93,1267,38.39,241,7.3,900,27.27,2960,89.7,190,5.76,2884,87.39,15,0.45,386,11.7,316,9.58,69,2.09,13,1.44,169,18.78,16,2.29,45,6.43,4,0.57,-,-,1,0.14
