"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35th week, 2019",,,,,,"Data collected as of September 4, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,1431734,290.47,66130,21,47638,15.13,233475,74.14,581645,184.71,36447,11.57,321360,102.05,76619,24.33,44617,14.17,74766,23.74,10897,3.46,254,0.37,15339,22.1,327,0.68,476,1,2774,5.8,63,0.13,4609,9.64
Hokkaido,58991,268.14,3291,23.85,2247,16.28,16013,116.04,14496,105.04,1441,10.44,10744,77.86,2912,21.1,1192,8.64,2102,15.23,259,1.88,6,0.21,451,16.11,11,0.5,8,0.36,247,11.23,4,0.18,318,14.45
Aomori,14952,230.03,444,10.57,325,7.74,2217,52.79,6456,153.71,380,9.05,3211,76.45,1300,30.95,590,14.05,595,14.17,315,7.5,4,0.36,97,8.82,2,0.33,2,0.33,159,26.5,-,-,69,11.5
Iwate,17746,273.02,427,10.68,407,10.18,4272,106.8,5975,149.38,426,10.65,3325,83.13,806,20.15,580,14.5,526,13.15,259,6.48,-,-,258,18.43,8,0.42,7,0.37,83,4.37,2,0.11,246,12.95
Miyagi,30423,323.65,1558,26.86,565,9.74,6367,109.78,10819,186.53,1029,17.74,8310,143.28,2741,47.26,989,17.05,1154,19.9,182,3.14,4,0.33,107,8.92,2,0.17,2,0.17,132,11,-,-,32,2.67
Akita,14940,281.89,171,5.03,192,5.65,1580,46.47,3353,98.62,177,5.21,1708,50.24,353,10.38,276,8.12,441,12.97,25,0.74,-,-,53,8.83,5,0.63,-,-,97,12.13,-,-,33,4.13
Yamagata,12789,284.2,759,26.17,472,16.28,3737,128.86,6273,216.31,365,12.59,4635,159.83,1174,40.48,545,18.79,1067,36.79,51,1.76,-,-,83,11.86,3,0.3,8,0.8,57,5.7,-,-,74,7.4
Fukushima,29058,350.1,1796,35.92,1007,20.14,4264,85.28,6172,123.44,648,12.96,6903,138.06,1541,30.82,1057,21.14,926,18.52,182,3.64,3,0.23,398,30.62,3,0.43,1,0.14,30,4.29,-,-,145,20.71
Ibaraki,36714,305.95,1317,17.56,993,13.24,5238,69.84,11219,149.59,1056,14.08,6840,91.2,1993,26.57,792,10.56,2122,28.29,214,2.85,-,-,666,41.63,6,0.5,5,0.42,140,11.67,-,-,50,4.17
Tochigi,21726,289.68,741,15.44,376,7.83,2642,55.04,4250,88.54,484,10.08,4981,103.77,1010,21.04,797,16.6,1367,28.48,150,3.13,-,-,172,14.33,1,0.14,2,0.29,68,9.71,-,-,49,7
Gunma,25703,302.39,705,13.56,647,12.44,3397,65.33,8344,160.46,526,10.12,5361,103.1,1140,21.92,854,16.42,1489,28.63,151,2.9,7,0.5,314,22.43,1,0.13,4,0.5,44,5.5,-,-,139,17.38
Saitama,93783,370.68,3046,19.04,2556,15.98,14524,90.78,37385,233.66,2654,16.59,21011,131.32,5577,34.86,2562,16.01,5139,32.12,663,4.14,51,1.28,792,19.8,6,0.55,20,1.82,43,3.91,1,0.09,122,11.09
Chiba,67935,321.97,2090,15.71,1479,11.12,12552,94.38,21926,164.86,1843,13.86,14900,112.03,3873,29.12,1761,13.24,2459,18.49,465,3.5,12,0.35,557,16.38,15,1.88,16,2,54,6.75,-,-,83,10.38
