"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"47th week, 2016",,,,,,"Data collected as of November 30, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,20184,269.12,1170,24.38,413,8.6,3475,72.4,7354,153.21,616,12.83,979,20.4,1311,27.31,1150,23.96,13,0.27,2157,44.94,1280,26.67,6,0.5,504,42,5,0.71,25,3.57,217,31,7,1,35,5
Gunma,28008,297.96,1423,24.96,797,13.98,7307,128.19,13445,235.88,871,15.28,623,10.93,1153,20.23,1288,22.6,105,1.84,2534,44.46,1540,27.02,2,0.14,571,40.79,4,0.5,8,1,557,69.63,1,0.13,72,9
Saitama,86561,347.63,3651,23.11,2813,17.8,19203,121.54,46057,291.5,3960,25.06,3528,22.33,1894,11.99,4004,25.34,68,0.43,7649,48.41,8226,52.06,40,1,1197,29.93,6,0.6,31,3.1,410,41,30,3,53,5.3
Chiba,72188,340.51,2665,19.89,1886,14.07,19189,143.2,33693,251.44,2667,19.9,5508,41.1,1963,14.65,2934,21.9,118,0.88,5515,41.16,5714,42.64,17,0.52,1117,33.85,24,2.67,65,7.22,352,39.11,3,0.33,30,3.33
Tokyo,111846,272.13,6726,25.97,4497,17.36,28313,109.32,80822,312.05,4735,18.28,6518,25.17,2270,8.76,6665,25.73,160,0.62,13017,50.26,7867,30.37,11,0.29,1111,29.24,38,1.52,74,2.96,915,36.6,44,1.76,103,4.12
Kanagawa,102237,306.1,3909,18.53,3117,14.77,18579,88.05,60417,286.34,4466,21.17,4448,21.08,1369,6.49,5054,23.95,102,0.48,10204,48.36,9113,43.19,61,1.24,3786,77.27,8,0.8,42,4.2,258,25.8,1,0.1,64,6.4
Niigata,36226,393.76,3191,55.02,1805,31.12,7083,122.12,15039,259.29,1047,18.05,512,8.83,744,12.83,1340,23.1,154,2.66,4020,69.31,5475,94.4,15,1.5,291,29.1,9,0.69,11,0.85,268,20.62,78,6,56,4.31
Toyama,14423,306.87,836,29.86,593,21.18,3137,112.04,7063,252.25,464,16.57,189,6.75,657,23.46,569,20.32,22,0.79,1183,42.25,2550,91.07,1,0.14,37,5.29,1,0.2,4,0.8,248,49.6,3,0.6,25,5
Ishikawa,16917,352.44,1001,34.52,1068,36.83,3125,107.76,6411,221.07,364,12.55,494,17.03,474,16.34,583,20.1,3,0.1,944,32.55,2237,77.14,-,-,79,11.29,6,1.2,15,3,313,62.6,-,-,29,5.8
Fukui,13046,407.69,797,36.23,982,44.64,2285,103.86,6320,287.27,394,17.91,134,6.09,621,28.23,439,19.95,39,1.77,774,35.18,493,22.41,1,0.33,16,5.33,14,2.33,9,1.5,193,32.17,4,0.67,37,6.17
Yamanashi,13427,335.68,507,21.13,373,15.54,2502,104.25,4791,199.63,319,13.29,477,19.88,532,22.17,365,15.21,27,1.13,1105,46.04,461,19.21,3,0.33,143,15.89,6,0.6,22,2.2,227,22.7,3,0.3,27,2.7
Nagano,33585,390.52,1120,21.13,460,8.68,5842,110.23,13021,245.68,808,15.25,771,14.55,1150,21.7,928,17.51,121,2.28,2779,52.43,2870,54.15,2,0.18,427,38.82,4,0.36,4,0.36,397,36.09,-,-,127,11.55
Gifu,31568,367.07,844,16.23,647,12.44,2902,55.81,8161,156.94,471,9.06,883,16.98,361,6.94,720,13.85,36,0.69,1117,21.48,1389,26.71,2,0.18,259,23.55,1,0.2,26,5.2,517,103.4,-,-,76,15.2
Shizuoka,44048,316.89,2104,23.64,1479,16.62,14275,160.39,21760,244.49,1238,13.91,1373,15.43,789,8.87,1700,19.1,40,0.45,3713,41.72,3418,38.4,8,0.38,478,22.76,6,0.67,27,3,533,59.22,47,5.22,22,2.44
Aichi,86496,443.57,4012,22.17,2375,13.12,15404,85.1,38924,215.05,2473,13.66,2190,12.1,2792,15.43,3202,17.69,104,0.57,5605,30.97,4880,26.96,12,0.35,1071,31.5,30,2.14,46,3.29,717,51.21,4,0.29,361,25.79
Mie,23557,327.18,1424,31.64,1002,22.27,2846,63.24,14582,324.04,589,13.09,368,8.18,1409,31.31,1054,23.42,34,0.76,2330,51.78,616,13.69,10,0.83,96,8,13,1.44,38,4.22,250,27.78,19,2.11,21,2.33
Shiga,15634,300.65,468,15.1,414,13.35,2008,64.77,8654,279.16,679,21.9,595,19.19,228,7.35,578,18.65,14,0.45,1547,49.9,1107,35.71,-,-,69,8.63,10,1.43,15,2.14,94,13.43,-,-,98,14
Kyoto,34109,277.31,1181,15.75,1168,15.57,4448,59.31,20307,270.76,1076,14.35,1748,23.31,762,10.16,1136,15.15,23,0.31,1922,25.63,3365,44.87,3,0.18,194,11.41,1,0.14,15,2.14,193,27.57,1,0.14,122,17.43
Osaka,91305,297.41,7187,35.94,4545,22.73,19505,97.53,57818,289.09,3635,18.18,2379,11.9,1957,9.79,4482,22.41,155,0.78,8504,42.52,13100,65.5,28,0.55,1312,25.73,29,1.71,55,3.24,985,57.94,4,0.24,405,23.82
Hyogo,62726,315.21,3247,25.17,2723,21.11,9191,71.25,41199,319.37,2486,19.27,1307,10.13,1648,12.78,2448,18.98,93,0.72,4235,32.83,7008,54.33,15,0.44,624,18.35,17,1.55,37,3.36,408,37.09,1,0.09,186,16.91
Nara,15520,287.41,1061,31.21,669,19.68,2543,74.79,9009,264.97,454,13.35,340,10,837,24.62,834,24.53,12,0.35,1078,31.71,2306,67.82,4,0.44,306,34,17,2.83,11,1.83,279,46.5,1,0.17,99,16.5
Wakayama,11614,232.28,868,28,550,17.74,893,28.81,4855,156.61,433,13.97,124,4,806,26,674,21.74,18,0.58,1338,43.16,1586,51.16,6,1.5,52,13,3,0.27,29,2.64,170,15.45,4,0.36,98,8.91
Tottori,7817,269.55,608,32,549,28.89,4143,218.05,5553,292.26,249,13.11,223,11.74,578,30.42,410,21.58,20,1.05,862,45.37,527,27.74,12,3,248,62,6,1.2,12,2.4,169,33.8,2,0.4,136,27.2
Shimane,7761,204.24,959,41.7,1138,49.48,2502,108.78,8932,388.35,272,11.83,477,20.74,680,29.57,672,29.22,14,0.61,527,22.91,991,43.09,-,-,73,24.33,2,0.25,41,5.13,181,22.63,2,0.25,240,30
Okayama,22740,270.71,1096,20.3,715,13.24,2555,47.31,15728,291.26,696,12.89,719,13.31,684,12.67,947,17.54,21,0.39,1687,31.24,2931,54.28,7,0.58,182,15.17,6,1.2,17,3.4,60,12,1,0.2,25,5
Hiroshima,36082,316.51,1949,27.45,1972,27.77,6499,91.54,25441,358.32,1263,17.79,724,10.2,1835,25.85,1385,19.51,112,1.58,1641,23.11,2334,32.87,11,0.61,758,42.11,9,0.43,11,0.52,401,19.1,3,0.14,381,18.14
Yamaguchi,24970,367.21,2067,43.06,795,16.56,6130,127.71,13591,283.15,605,12.6,384,8,1438,29.96,1189,24.77,36,0.75,1373,28.6,1789,37.27,2,0.22,177,19.67,10,1.11,5,0.56,343,38.11,-,-,111,12.33
Tokushima,9480,256.22,1673,72.74,402,17.48,1158,50.35,7940,345.22,265,11.52,292,12.7,289,12.57,732,31.83,29,1.26,864,37.57,1250,54.35,1,0.25,24,6,2,0.29,2,0.29,54,7.71,1,0.14,58,8.29
Kagawa,13341,283.85,751,26.82,680,24.29,2099,74.96,9079,324.25,348,12.43,422,15.07,546,19.5,637,22.75,37,1.32,1190,42.5,1178,42.07,4,0.8,89,17.8,6,1.2,10,2,227,45.4,2,0.4,152,30.4
Ehime,21479,352.11,1390,37.57,600,16.22,4782,129.24,13909,375.92,558,15.08,959,25.92,889,24.03,1108,29.95,36,0.97,1923,51.97,849,22.95,5,0.63,719,89.88,4,0.67,5,0.83,168,28,-,-,82,13.67
Kochi,14860,309.58,1002,33.4,657,21.9,2259,75.3,6104,203.47,419,13.97,343,11.43,323,10.77,483,16.1,117,3.9,782,26.07,884,29.47,-,-,19,6.33,10,1.25,34,4.25,296,37,30,3.75,239,29.88
Fukuoka,83307,420.74,5647,47.06,3832,31.93,16593,138.28,40747,339.56,2756,22.97,3143,26.19,2046,17.05,3955,32.96,162,1.35,3565,29.71,7335,61.13,19,0.73,1280,49.23,30,2.14,134,9.57,1265,90.36,1,0.07,27,1.93
Saga,12642,324.15,749,32.57,786,34.17,1857,80.74,4053,176.22,356,15.48,377,16.39,375,16.3,828,36,20,0.87,684,29.74,2244,97.57,-,-,187,46.75,2,0.33,16,2.67,174,29,-,-,62,10.33
Nagasaki,24208,350.84,1214,27.59,817,18.57,3954,89.86,8663,196.89,721,16.39,672,15.27,413,9.39,904,20.55,10,0.23,616,14,2331,52.98,4,0.5,812,101.5,3,0.25,55,4.58,415,34.58,-,-,53,4.42
Kumamoto,22943,290.42,2132,43.51,870,17.76,3088,63.02,19100,389.8,689,14.06,1712,34.94,1441,29.41,1631,33.29,18,0.37,1894,38.65,4097,83.61,3,0.33,896,99.56,10,0.67,84,5.6,357,23.8,2,0.13,178,11.87
Oita,19888,342.9,1415,39.31,790,21.94,5468,151.89,17591,488.64,984,27.33,555,15.42,698,19.39,1268,35.22,55,1.53,1796,49.89,790,21.94,4,0.8,142,28.4,1,0.09,2,0.18,304,27.64,3,0.27,20,1.82
Miyazaki,21089,357.44,1926,53.5,965,26.81,3615,100.42,14555,404.31,660,18.33,1968,54.67,1500,41.67,1520,42.22,17,0.47,1734,48.17,4229,117.47,8,1.6,836,167.2,2,0.29,28,4,284,40.57,-,-,84,12
Kagoshima,35733,384.23,2086,37.93,1860,33.82,6474,117.71,19661,357.47,1271,23.11,3666,66.65,906,16.47,1157,21.04,45,0.82,1414,25.71,4787,87.04,-,-,501,71.57,4,0.33,18,1.5,238,19.83,-,-,126,10.5
Okinawa,31114,536.45,1665,48.97,898,26.41,1457,42.85,6060,178.24,704,20.71,2610,76.76,137,4.03,443,13.03,217,6.38,371,10.91,2078,61.12,18,2,490,54.44,43,6.14,89,12.71,447,63.86,2,0.29,88,12.57
