"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51st week, 2020",,,,,,"Data collected as of December 23, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Chiba,24846,117.75,317,2.4,711,5.39,10132,76.76,13690,103.71,1327,10.05,421,3.19,402,3.05,2393,18.13,241,1.83,432,3.27,7,0.21,458,13.88,12,1.33,18,2,83,9.22,-,-,1,0.11
Tokyo,33421,81.91,561,2.19,1437,5.61,13155,51.39,38954,152.16,2552,9.97,1015,3.96,460,1.8,5444,21.27,666,2.6,668,2.61,10,0.27,354,9.57,27,1.13,32,1.33,166,6.92,25,1.04,7,0.29
Kanagawa,29744,85.72,544,2.43,1095,4.89,12048,53.79,25438,113.56,2133,9.52,724,3.23,412,1.84,4128,18.43,279,1.25,599,2.67,9,0.18,1157,23.14,8,0.73,23,2.09,50,4.55,1,0.09,5,0.45
Niigata,9891,109.9,412,7.23,1432,25.12,7911,138.79,5773,101.28,911,15.98,263,4.61,170,2.98,1322,23.19,49,0.86,147,2.58,21,2.1,111,11.1,8,0.62,6,0.46,112,8.62,3,0.23,1,0.08
Toyama,3567,74.31,81,2.79,483,16.66,3284,113.24,4904,169.1,340,11.72,122,4.21,242,8.34,561,19.34,119,4.1,42,1.45,-,-,29,4.83,3,0.6,8,1.6,69,13.8,1,0.2,4,0.8
Ishikawa,6189,128.94,109,3.76,365,12.59,3555,122.59,4649,160.31,469,16.17,154,5.31,240,8.28,561,19.34,36,1.24,47,1.62,-,-,14,2,-,-,7,1.4,67,13.4,-,-,1,0.2
Fukui,4976,134.49,104,4.52,439,19.09,1542,67.04,3751,163.09,146,6.35,66,2.87,381,16.57,403,17.52,125,5.43,39,1.7,2,0.67,15,5,9,1.5,7,1.17,19,3.17,3,0.5,-,-
Yamanashi,4329,105.59,42,1.75,61,2.54,830,34.58,2379,99.13,160,6.67,41,1.71,86,3.58,285,11.88,28,1.17,43,1.79,1,0.11,171,19,7,0.7,6,0.6,50,5,1,0.1,-,-
Nagano,11118,129.28,346,6.53,171,3.23,2659,50.17,8454,159.51,537,10.13,129,2.43,583,11,960,18.11,314,5.92,99,1.87,2,0.2,82,8.2,7,0.64,12,1.09,38,3.45,-,-,16,1.45
Gifu,11494,133.65,180,3.46,426,8.19,1190,22.88,3558,68.42,177,3.4,110,2.12,183,3.52,677,13.02,24,0.46,56,1.08,1,0.09,55,5,-,-,-,-,42,8.4,-,-,4,0.8
Shizuoka,15966,114.86,270,3.03,783,8.8,4801,53.94,10280,115.51,624,7.01,256,2.88,352,3.96,1586,17.82,321,3.61,244,2.74,2,0.09,275,12.5,14,1.4,24,2.4,77,7.7,1,0.1,-,-
Aichi,31906,163.62,617,3.39,1356,7.45,8898,48.89,18420,101.21,1055,5.8,502,2.76,830,4.56,2638,14.49,215,1.18,323,1.77,5,0.14,156,4.46,19,1.27,35,2.33,166,11.07,1,0.07,7,0.47
Mie,8528,120.11,292,6.64,600,13.64,1869,42.48,5389,122.48,399,9.07,106,2.41,464,10.55,948,21.55,108,2.45,65,1.48,-,-,37,3.36,14,1.56,11,1.22,68,7.56,-,-,1,0.11
Shiga,7163,125.67,82,2.41,244,7.18,1369,40.26,3452,101.53,228,6.71,134,3.94,156,4.59,509,14.97,255,7.5,68,2,1,0.13,11,1.38,15,2.14,6,0.86,41,5.86,-,-,2,0.29
Kyoto,15028,120.22,176,2.32,555,7.3,3675,48.36,6491,85.41,498,6.55,291,3.83,298,3.92,1099,14.46,365,4.8,104,1.37,-,-,103,6.06,3,0.5,8,1.33,87,14.5,-,-,-,-
Osaka,42945,143.63,1112,5.67,1985,10.13,9224,47.06,22931,116.99,1716,8.76,618,3.15,749,3.82,3733,19.05,1537,7.84,539,2.75,11,0.22,357,7,10,0.63,15,0.94,92,5.75,1,0.06,5,0.31
Hyogo,24348,122.97,628,4.91,1238,9.67,4061,31.73,17666,138.02,1008,7.88,394,3.08,579,4.52,2167,16.93,948,7.41,289,2.26,10,0.29,490,14,45,3.21,34,2.43,126,9,1,0.07,8,0.57
Nara,5929,107.8,174,5.12,293,8.62,1326,39,3751,110.32,255,7.5,159,4.68,279,8.21,661,19.44,311,9.15,34,1,3,0.3,87,8.7,7,1.17,7,1.17,29,4.83,1,0.17,9,1.5
Wakayama,4324,88.24,316,10.9,279,9.62,1009,34.79,2685,92.59,209,7.21,39,1.34,220,7.59,532,18.34,61,2.1,41,1.41,6,1.5,19,4.75,15,1.36,11,1,118,10.73,2,0.18,1,0.09
Tottori,3159,108.93,50,2.63,314,16.53,3057,160.89,2870,151.05,243,12.79,118,6.21,316,16.63,366,19.26,290,15.26,23,1.21,-,-,55,11,3,0.6,6,1.2,29,5.8,-,-,2,0.4
Shimane,3553,93.5,79,3.43,171,7.43,1064,46.26,3163,137.52,183,7.96,106,4.61,175,7.61,676,29.39,239,10.39,27,1.17,-,-,11,3.67,4,0.5,8,1,25,3.13,-,-,-,-
Okayama,12159,144.75,173,3.2,640,11.85,1557,28.83,8483,157.09,405,7.5,429,7.94,330,6.11,763,14.13,806,14.93,139,2.57,4,0.33,99,8.25,7,1.4,2,0.4,18,3.6,-,-,1,0.2
Hiroshima,10539,92.45,309,4.35,1225,17.25,3197,45.03,10058,141.66,567,7.99,788,11.1,348,4.9,1253,17.65,549,7.73,200,2.82,7,0.39,291,16.17,7,0.35,5,0.25,72,3.6,-,-,11,0.55
Yamaguchi,5480,81.79,584,12.7,364,7.91,2450,53.26,5951,129.37,316,6.87,279,6.07,360,7.83,1230,26.74,1280,27.83,90,1.96,-,-,98,10.89,2,0.22,5,0.56,65,7.22,-,-,14,1.56
Tokushima,3095,85.97,137,5.96,217,9.43,459,19.96,3265,141.96,189,8.22,69,3,115,5,502,21.83,132,5.74,49,2.13,-,-,29,7.25,3,0.5,4,0.67,42,7,-,-,1,0.17
Kagawa,5019,109.11,131,4.85,394,14.59,1160,42.96,6183,229,258,9.56,196,7.26,230,8.52,752,27.85,452,16.74,80,2.96,5,1.25,44,11,2,0.5,4,1,47,11.75,1,0.25,3,0.75
Ehime,8123,133.16,113,3.05,256,6.92,3038,82.11,7146,193.14,331,8.95,103,2.78,372,10.05,1108,29.95,176,4.76,282,7.62,5,0.63,385,48.13,2,0.33,1,0.17,30,5,-,-,7,1.17
Kochi,7097,154.28,176,6.29,302,10.79,1542,55.07,2452,87.57,251,8.96,975,34.82,241,8.61,526,18.79,366,13.07,97,3.46,-,-,15,5,2,0.25,2,0.25,94,11.75,1,0.13,7,0.88
Fukuoka,24833,126.06,695,5.84,2091,17.57,18185,152.82,26319,221.17,2053,17.25,1261,10.6,1095,9.2,3839,32.26,3797,31.91,480,4.03,3,0.12,263,10.52,22,1.47,23,1.53,98,6.53,-,-,2,0.13
Saga,4816,123.49,120,5.22,571,24.83,2104,91.48,3108,135.13,257,11.17,285,12.39,308,13.39,760,33.04,954,41.48,39,1.7,-,-,20,6.67,6,1,6,1,40,6.67,-,-,1,0.17
Nagasaki,9879,141.13,123,2.8,677,15.39,4347,98.8,5275,119.89,546,12.41,284,6.45,472,10.73,943,21.43,1549,35.2,108,2.45,2,0.25,63,7.88,10,0.83,5,0.42,119,9.92,-,-,4,0.33
Kumamoto,6619,82.74,197,3.94,764,15.28,2618,52.36,8216,164.32,666,13.32,1044,20.88,807,16.14,1744,34.88,2075,41.5,157,3.14,-,-,322,40.25,7,0.47,9,0.6,40,2.67,1,0.07,4,0.27
Oita,6906,119.07,123,3.42,362,10.06,1881,52.25,9754,270.94,544,15.11,192,5.33,543,15.08,1070,29.72,943,26.19,119,3.31,1,0.2,77,15.4,1,0.09,2,0.18,116,10.55,-,-,-,-
Miyazaki,8218,141.69,195,5.57,896,25.6,4393,125.51,9020,257.71,491,14.03,660,18.86,450,12.86,1365,39,795,22.71,136,3.89,-,-,144,24,4,0.57,1,0.14,7,1,-,-,3,0.43
Kagoshima,11160,122.64,2764,52.15,1879,35.45,3955,74.62,12324,232.53,748,14.11,1575,29.72,485,9.15,1323,24.96,1700,32.08,224,4.23,1,0.14,130,18.57,5,0.42,1,0.08,21,1.75,-,-,7,0.58
Okinawa,8193,143.74,1520,46.06,689,20.88,2254,68.3,2281,69.12,495,15,783,23.73,47,1.42,520,15.76,465,14.09,125,3.79,-,-,199,22.11,21,3,34,4.86,43,6.14,3,0.43,47,6.71
